Nested Sampling Global Log-Evidence           :   -0.119233933091574080E+02  +/-    0.119709204581427517E+00
Nested Importance Sampling Global Log-Evidence:   -0.113187085343188674E+02  +/-    0.602143879668369797E+00

Dim No.       Mean        Sigma
   1    0.299990727664679102E+00    0.200649006090278942E-02
   2   -0.904471119413505109E+00    0.227555711922904830E+00
   3   -0.161533010233920638E+00    0.132278074414380042E+01
   4    0.700713009184374158E+02    0.943783482412803187E+00
   5    0.502651267611315770E-14    0.286199515754788430E-14

Maximum Likelihood Parameters
Dim No.        Parameter
   1    0.300133039323850825E+00
   2   -0.861189589736526484E+00
   3   -0.313356730316058041E+00
   4    0.698695698183098983E+02
   5    0.709850229638279828E-14

MAP Parameters
Dim No.        Parameter
   1    0.300133039323850825E+00
   2   -0.861189589736526484E+00
   3   -0.313356730316058041E+00
   4    0.698695698183098983E+02
   5    0.709850229638279828E-14
