    0.995638787746429443E+00   -0.158919668197631836E+01   -0.157633781433105469E+00    0.987542480230331421E+02    0.476298987865447993E-14   -0.626387175673627498E+05   -0.655107999490735882E+01    1
    0.992968738079071045E+00    0.679192304611206055E+00   -0.196189427375793457E+01    0.909915149211883545E+02    0.945866525173187193E-14   -0.614997128629174840E+05   -0.655250856633589773E+01    1
    0.997349441051483154E+00   -0.182323789596557617E+01   -0.754805803298950195E+00    0.552814185619354248E+02    0.806622326374053915E-14   -0.610313976118877108E+05   -0.655393713776447129E+01    1
    0.995358049869537354E+00    0.361504793167114258E+00   -0.539028525352478027E+00    0.560578376054763794E+02    0.595502614974975592E-14   -0.606484037287848041E+05   -0.655536570919307060E+01    1
    0.992993891239166260E+00   -0.953330755233764648E+00   -0.146980011463165283E+01    0.503423035144805908E+02    0.639191150665283230E-14   -0.606164004001840294E+05   -0.655679428062164682E+01    1
    0.995319008827209473E+00    0.223320960998535156E+00   -0.285929954051971436E+01    0.614566236734390259E+02    0.109262526035308845E-14   -0.605098957680655512E+05   -0.655822285205021682E+01    1
    0.989572942256927490E+00    0.957542657852172852E+00   -0.115051925182342529E+01    0.670641332864761353E+02    0.974884510040283255E-14   -0.595573488625422251E+05   -0.655965142347877972E+01    1
    0.983327627182006836E+00   -0.450170040130615234E+00    0.245858788490295410E+00    0.851181268692016602E+02    0.856804728507995634E-14   -0.593668306228660440E+05   -0.656107999490735327E+01    1
    0.977406263351440430E+00    0.757440567016601562E+00    0.178729140758514404E+01    0.906512171030044556E+02    0.354361534118652355E-14   -0.588652118192436756E+05   -0.656250856633592417E+01    1
    0.985091745853424072E+00   -0.230859518051147461E+00    0.157341420650482178E+01    0.566630154848098755E+02    0.594085454940795876E-15   -0.588532589089963876E+05   -0.656393713776448617E+01    1
    0.975078642368316650E+00   -0.407782793045043945E+00   -0.749547600746154785E+00    0.838734269142150879E+02    0.745215773582458487E-14   -0.578716714254343678E+05   -0.656536570919306950E+01    1
    0.978216350078582764E+00    0.147063255310058594E+00   -0.142539131641387939E+01    0.661129444837570190E+02    0.840542376041412292E-14   -0.575923581455879103E+05   -0.656679428062161907E+01    1
    0.975905954837799072E+00    0.161318516731262207E+01    0.135152971744537354E+01    0.516624569892883301E+02    0.439294815063476566E-14   -0.575513526546248977E+05   -0.656822285205018463E+01    1
    0.973948180675506592E+00    0.575683116912841797E-01   -0.147175240516662598E+01    0.513059824705123901E+02    0.284687936305999771E-14   -0.572764142670404326E+05   -0.656965142347875553E+01    1
    0.971651554107666016E+00   -0.117083239555358887E+01   -0.853723883628845215E+00    0.832356035709381104E+02    0.577190995216369593E-14   -0.572339839331910116E+05   -0.657107999490733885E+01    1
    0.962043344974517822E+00   -0.131345987319946289E+00   -0.292891931533813477E+01    0.995924204587936401E+02    0.806773781776428223E-14   -0.569959401053380425E+05   -0.657250856633590708E+01    1
    0.970414102077484131E+00   -0.956467151641845703E+00   -0.532373428344726562E+00    0.817479908466339111E+02    0.215757310390472413E-14   -0.569302793721830312E+05   -0.657393713776447708E+01    1
    0.970603764057159424E+00   -0.241183996200561523E+00   -0.553060770034790039E+00    0.734437197446823120E+02    0.927150309085845926E-14   -0.565229057195071582E+05   -0.657536570919306218E+01    1
    0.969694674015045166E+00   -0.122454190254211426E+01    0.151898252964019775E+01    0.586304575204849243E+02    0.435154616832733186E-14   -0.561854385709110793E+05   -0.657679428062162419E+01    1
    0.967761218547821045E+00    0.748661518096923828E+00    0.670524716377258301E+00    0.753762274980545044E+02    0.581848382949829071E-14   -0.561839693496265972E+05   -0.657822285205019153E+01    1
