    0.289326938905803688E+00    0.230498808223026652E+00    0.673911351768644522E+02    0.371366356665074413E-14   -0.838485141405788426E+01
    0.253045866832543265E+00    0.192711991097861746E+00    0.718788737421321571E+02    0.716672415772056972E-14   -0.757060350625597955E+01
    0.119599590831196187E+00    0.210640590588352883E+00    0.719688938308465396E+02    0.845259328087168968E-15   -0.755085235862459658E+01
    0.212561719388040332E+00    0.413993023484504619E-01    0.727459772802857572E+02    0.747345389211720492E-14   -0.662598511949774593E+01
    0.248093014945247964E+00    0.183863421180099740E+00    0.683921907355542373E+02    0.569124996650668522E-14   -0.658031131848644790E+01
    0.108150407857908151E+00    0.260914044939368261E+00    0.717117379297619664E+02    0.327364531209000681E-14   -0.655279427958479666E+01
    0.245821520893314688E+00   -0.892803026942199374E-01    0.728967964595690319E+02    0.858591459217252518E-15   -0.631851118670800638E+01
    0.475339729809896583E+00   -0.869517891647626495E-01    0.685616768176263349E+02    0.892351383739648274E-14   -0.604222041729189208E+01
    0.195777381606179190E+00    0.210246214930359610E+00    0.691644516039557971E+02    0.720325210976770262E-14   -0.571417273540344262E+01
    0.400973196261890596E+00   -0.631353903225820301E-01    0.708783008933881575E+02    0.692978550120906676E-14   -0.565328723494272722E+01
    0.438008179734882097E+00    0.732242073933947468E-01    0.680728409477901124E+02    0.227051632064135805E-14   -0.537239016942073633E+01
    0.461630036164500268E+00   -0.289161642981159706E+00    0.685331489696512222E+02    0.976377662148531867E-14   -0.532160340750092420E+01
    0.321360058327718745E+00    0.248287083040779899E+00    0.675117826921414093E+02    0.299086339060950039E-14   -0.529465194924569982E+01
    0.409035195996125145E+00    0.191240157883323769E+00    0.683098631681862685E+02    0.467679974827237473E-14   -0.505833166793877886E+01
    0.313262421471204866E+00    0.233098203380707580E+00    0.676547726380327532E+02    0.501046207767376534E-14   -0.504230302661331553E+01
    0.218185323570066592E+00    0.809679672765983849E-02    0.719799048121866463E+02    0.818005955003021645E-14   -0.499551066945526578E+01
    0.466731625901332325E+00   -0.127807977919084825E+00    0.687966045960070005E+02    0.770084202262487426E-14   -0.493152138830853204E+01
    0.370482265949249268E+00    0.253710293769836392E+00    0.689771503210067749E+02    0.926751375198364193E-14   -0.488286723377453669E+01
    0.248365162028531289E+00    0.980284547320464661E-01    0.693858334249197810E+02    0.924292650090926034E-14   -0.475489318740615818E+01
    0.218688703575241006E+00    0.270475824115686214E+00    0.712117272563042860E+02    0.745403846351268501E-14   -0.470788997416212140E+01
    0.402614461973274385E+00   -0.122949601929934565E+00    0.709954696392842521E+02    0.627936068052743577E-14   -0.466759342125114962E+01
    0.184214620460076084E+00    0.228624034080575023E+00    0.693899801409212671E+02    0.947910263003778019E-14   -0.465230150511156371E+01
    0.206849854298093827E+00    0.798382955614285184E-01    0.721109417274273881E+02    0.549681610107122495E-14   -0.462959429176932513E+01
    0.377930415839647538E+00    0.253113929229772661E+00    0.678365036534225538E+02    0.129051068240135572E-14   -0.452504732851010694E+01
    0.279558067757697259E+00    0.504734475899230040E-01    0.692265718858924117E+02    0.986585065453702370E-14   -0.445661625004431716E+01
    0.330711543560028076E+00   -0.174323630332946761E+00    0.698997855186462402E+02    0.208438754081726067E-14   -0.420424419416762163E+01
    0.405501010598035450E+00   -0.185553330590158577E+00    0.687748220883594428E+02    0.276165962368707480E-14   -0.416395576260906530E+01
    0.255674651666466968E+00    0.202646613546647036E-01    0.701020448424572180E+02    0.730593729064097181E-14   -0.416122214689801240E+01
