    0.302590894807291233E+00   -0.959936330905544200E+00    0.229104449593229287E+00    0.698287127612120599E+02    0.329282649433659928E-14   -0.986078773537364839E+01
    0.296746456450420193E+00   -0.796828292756304180E+00   -0.367885121449027519E+00    0.692330778509021911E+02    0.991856354597461649E-14   -0.959898553516667974E+01
    0.302470128810477579E+00   -0.878957518903599411E+00    0.133700448949034545E-01    0.693439471672267445E+02    0.372375316960698559E-14   -0.934607430612344992E+01
    0.297390151483732768E+00   -0.766380635995554949E+00   -0.333157056181716094E+00    0.687618853198917748E+02    0.415788792885207700E-14   -0.883612470422896124E+01
    0.296863153981294203E+00   -0.907583720597780808E+00   -0.253275712195138336E+00    0.705501670933703338E+02    0.978492773769135423E-14   -0.880048976944901540E+01
    0.298622219375707598E+00   -0.109136082613817331E+01    0.464568695984501012E+00    0.711462945587168463E+02    0.893044777715365831E-14   -0.879108866969184710E+01
    0.296999138384297479E+00   -0.752583330317093235E+00   -0.464494640384432333E+00    0.689745087718878551E+02    0.449965708479122793E-14   -0.873210080093108587E+01
    0.301508412515319069E+00   -0.869772549997238409E+00   -0.554338814828359006E-03    0.691854785736325226E+02    0.963390496900788564E-14   -0.855624723866852221E+01
    0.299557538302489046E+00   -0.732247803269348463E+00   -0.763388956627001569E+00    0.692395821383620387E+02    0.296817484198662933E-15   -0.847556046243423822E+01
    0.303387191344953011E+00   -0.927396069208794582E+00   -0.126058616313168059E+00    0.701873679642168895E+02    0.907407870414168892E-14   -0.813492105588806957E+01
    0.302674603892987670E+00   -0.922221551182216714E+00   -0.304918817530693609E+00    0.706683987617999207E+02    0.983332722167055308E-14   -0.811226335626366613E+01
    0.297929656483028493E+00   -0.100002357679999010E+01    0.222519516785073534E-01    0.711574507631661959E+02    0.735676538915179769E-14   -0.792896740903488428E+01
    0.296782126419218861E+00   -0.793630589693510968E+00   -0.375951543498356688E+00    0.693459914142748914E+02    0.558466846803202827E-14   -0.778731454284661062E+01
    0.297464810447761907E+00   -0.816448940711687055E+00   -0.342599628888067720E+00    0.694050222294438868E+02    0.686737076267860251E-14   -0.772772433821751470E+01
    0.297967316979590058E+00   -0.904842679441188125E+00   -0.221013393983413575E+00    0.705003634257565892E+02    0.425208638458608931E-14   -0.751929393313389483E+01
    0.303138135876230452E+00   -0.837567639800701258E+00   -0.235391499881780764E+00    0.692834989902917897E+02    0.732776901594410294E-14   -0.746912978445081599E+01
    0.296575781065774036E+00   -0.949366713403381857E+00   -0.340867918556488902E-01    0.705860941790299705E+02    0.337434745485557038E-14   -0.738359890577869926E+01
    0.297631665777909615E+00   -0.838896303603959170E+00   -0.139798677759492840E+00    0.692266381605169414E+02    0.252151126602815485E-15   -0.731332402739536303E+01
    0.300619581179430329E+00   -0.732338689175055624E+00   -0.776385863022723832E+00    0.692673463255357831E+02    0.302134422484908019E-14   -0.731180788247262470E+01
    0.300077851500004211E+00   -0.942176920756364833E+00   -0.198865746473904093E+00    0.706585513616909964E+02    0.461903285444261605E-14   -0.718729102372116468E+01
    0.302019247609702113E+00   -0.856404464665484921E+00   -0.283480889785470591E+00    0.698648266058125955E+02    0.289383541246205356E-14   -0.703932645343353247E+01
    0.303002918364875140E+00   -0.902764517512982589E+00   -0.247855031828142280E+00    0.701703840008576236E+02    0.992557953158250304E-14   -0.697918708673844002E+01
    0.299686501228780044E+00   -0.742732036470084678E+00   -0.417409550173357680E+00    0.685638294498903775E+02    0.293218527762621073E-14   -0.694954490970531502E+01
    0.300816762328127096E+00   -0.931126837840021704E+00   -0.145374986118050664E+00    0.703311055916391581E+02    0.864022294856271838E-14   -0.694046540469576545E+01
    0.300300161073564775E+00   -0.108385820538684241E+01    0.272354590834294363E+00    0.714732378851466024E+02    0.165541428812877167E-14   -0.692360518433140637E+01
    0.300569894261524584E+00   -0.934968313794590555E+00   -0.273453687266106193E+00    0.707607106654076716E+02    0.259255328004615200E-14   -0.689283582251428317E+01
    0.298813651905983135E+00   -0.745664296682264860E+00   -0.619154254723071951E+00    0.692433663464236986E+02    0.274398521580024645E-14   -0.687992084032645934E+01
    0.302940170868579883E+00   -0.997015209699774196E+00    0.107702175911942089E+00    0.707066079160109666E+02    0.294396225950202821E-14   -0.680924193558257862E+01
    0.303463125387768318E+00   -0.890253987201386598E+00   -0.110856694350451424E+00    0.697238318549113103E+02    0.587840228682095269E-14   -0.680310418604163480E+01
    0.298255052059843428E+00   -0.931350646716315511E+00   -0.293615550209804788E-01    0.701610630193499674E+02    0.460593799791589617E-14   -0.677597533632253590E+01
    0.296870360046959048E+00   -0.989426315211657803E+00    0.116212290818364039E+00    0.707429548416106115E+02    0.489102929140972072E-14   -0.676925826274668996E+01
    0.301323068266660610E+00   -0.979038771324139967E+00    0.260249935061310556E+00    0.700421821182324607E+02    0.400469358712691587E-14   -0.676492794391132701E+01
    0.298166080811834877E+00   -0.984714036362241085E+00    0.269953012575085083E+00    0.703660569716773097E+02    0.619992734752886189E-14   -0.675072988637373506E+01
    0.303465476441289461E+00   -0.925311736817542974E+00   -0.328548081069759412E-01    0.700089655008904970E+02    0.471033094840591799E-14   -0.661300743789238421E+01
    0.299350112376214395E+00   -0.751278724457834501E+00   -0.390110252715596850E+00    0.686294600648406856E+02    0.739848914542275233E-14   -0.659428787971042141E+01
    0.302309611974574011E+00   -0.102821497253894534E+01    0.944013845784108518E-01    0.711215823870109887E+02    0.605076616629892279E-14   -0.657454535272533569E+01
    0.299651337376870774E+00   -0.783604237375314039E+00   -0.495648538517407200E+00    0.694669786143843737E+02    0.922096216917639397E-14   -0.649182730926326901E+01
    0.299734151403632632E+00   -0.876724710536408436E+00   -0.418104760230573191E+00    0.704748393478636075E+02    0.194567063453353018E-14   -0.642427422316524765E+01
    0.299351186791009249E+00   -0.733620922549417021E+00   -0.472419812414234475E+00    0.686241999044728317E+02    0.845270323394793534E-14   -0.641099830977181551E+01
    0.300322635653782422E+00   -0.985135395571992367E+00    0.197944758754320382E+00    0.705008338101715708E+02    0.208068571263364751E-14   -0.637979590044111067E+01
    0.300702125509326790E+00   -0.946341503082761992E+00   -0.228057519031564127E+00    0.708037858598743526E+02    0.478766277111619368E-14   -0.634417659328547678E+01
    0.302338318879942725E+00   -0.800019537306407624E+00   -0.580113239135849668E+00    0.696455532033828888E+02    0.392550733386744724E-14   -0.634357310474544978E+01
    0.296884822661633574E+00   -0.903738363949769141E+00   -0.188364397571838538E+00    0.703382230621364499E+02    0.355936079597943804E-14   -0.634143535557102744E+01
    0.302381849137224212E+00   -0.904288136224547401E+00   -0.690257433381931129E-01    0.697682911130534364E+02    0.766080478583347423E-14   -0.628556922370420779E+01
    0.297192823178373366E+00   -0.948210163502785530E+00    0.138418995501856656E+00    0.700854736721699965E+02    0.450075569711227070E-14   -0.625408184700768288E+01
    0.296747671842718219E+00   -0.963481016382377486E+00    0.143525150940059909E+00    0.703786655724266694E+02    0.370453445091509862E-14   -0.625256719321710897E+01
    0.300793025605923470E+00   -0.717190505609108353E+00   -0.619099783104904322E+00    0.686565839150091364E+02    0.354326563349074154E-14   -0.624524151963843188E+01
    0.301371668193648801E+00   -0.915659281039879147E+00    0.106360466525849962E+00    0.696693401202657299E+02    0.869717128362016399E-15   -0.624432691789941163E+01
    0.303041560570762980E+00   -0.828215506589213835E+00   -0.275363180014397635E+00    0.693087768290932615E+02    0.664191507847341270E-14   -0.621436783770687118E+01
    0.298217360123876729E+00   -0.764943529673127731E+00   -0.417734516550203772E+00    0.690080533975138763E+02    0.128558567410983934E-14   -0.619038518777822055E+01
    0.303196102135217305E+00   -0.974947626428441128E+00    0.356343707211976835E-01    0.705353592247839600E+02    0.846839571868692139E-14   -0.619033227776050765E+01
    0.301899973966024027E+00   -0.969286257681778896E+00   -0.117743778518145881E+00    0.709034959923577475E+02    0.635998192494654689E-14   -0.615429790261264209E+01
    0.303015679781013181E+00   -0.939022878193485511E+00   -0.545377499115766717E-01    0.703289876126888345E+02    0.173731291117067618E-14   -0.613962254293685383E+01
    0.301102040827460615E+00   -0.720847484181165177E+00   -0.579760288957275716E+00    0.686418579930611514E+02    0.662516520759991555E-14   -0.608674599264466565E+01
    0.299050213384256580E+00   -0.828045227081585899E+00   -0.431432260526515510E+00    0.697216586329942345E+02    0.965119632880486251E-14   -0.608189186183228436E+01
    0.301495893309873919E+00   -0.101934661157396222E+01    0.310462631196144478E-01    0.711916638462085558E+02    0.955106457008847726E-14   -0.602682221256161021E+01
    0.302527276748989049E+00   -0.983781346332623707E+00    0.172335245221537647E+00    0.703935690336439279E+02    0.415623441829786860E-14   -0.602414936490619901E+01
    0.299585090455250003E+00   -0.716867686619508060E+00   -0.697875168218346609E+00    0.688926044710279513E+02    0.207262224981718240E-14   -0.601280273374903462E+01
    0.297497915067898577E+00   -0.982099541359241712E+00    0.252263616753398701E+00    0.703588944323746688E+02    0.656848455827826114E-14   -0.600973242913581718E+01
    0.301899835851591136E+00   -0.837820362386920259E+00   -0.162966275787932435E+00    0.692462224606700261E+02    0.152896636568819687E-14   -0.600968962403811879E+01
    0.301686362707317524E+00   -0.846515297335562966E+00   -0.223769300315838748E+00    0.695814793222701979E+02    0.852275999951861308E-14   -0.598064974555842710E+01
    0.297271643299795441E+00   -0.101104437375674849E+01    0.238583192136055722E+00    0.707851746632627226E+02    0.944914011806639653E-14   -0.595319393533883456E+01
    0.299164982222214548E+00   -0.104128637102746113E+01    0.131533714491656628E+00    0.713465172364435318E+02    0.477648450501864457E-14   -0.594629159448033739E+01
    0.299029100471512654E+00   -0.891038490647740655E+00   -0.327022003940973249E+00    0.703487696047167930E+02    0.895113324999597146E-15   -0.590565123485997656E+01
    0.300753573449163480E+00   -0.893590303255474394E+00   -0.187388284832691987E+00    0.701903897920619357E+02    0.131094512535324346E-14   -0.589826520104536023E+01
    0.298029029423736047E+00   -0.810727843410685267E+00   -0.355740244516930204E+00    0.693491070326962387E+02    0.687305180552531313E-14   -0.588848534010631308E+01
    0.300151653266385376E+00   -0.972073965969688869E+00    0.269133182515322922E+00    0.700985147812052958E+02    0.117284504080372326E-14   -0.587744083327557298E+01
    0.297066277823488600E+00   -0.885727509050833195E+00   -0.145158171128485947E+00    0.699227055367464772E+02    0.388111538678066445E-14   -0.583421428106210271E+01
