    0.885391592979431152E+00   -0.623961687088012695E-01    0.987320005893707275E+02    0.834435760974884109E-14   -0.170568714540366091E+05   -0.599146350544150419E+01    1
    0.457301676273345947E+00    0.728839039802551270E+00    0.995599359273910522E+02    0.887284874916076641E-15   -0.159329439523240926E+05   -0.599396350544151169E+01    1
    0.983632266521453857E+00    0.969288945198059082E+00    0.961689770221710205E+02    0.694856643676757842E-15   -0.158059915401100388E+05   -0.599646350544151474E+01    1
    0.709986925125122070E+00   -0.763819813728332520E+00    0.991738259792327881E+02    0.270360946655273451E-14   -0.157323537068358164E+05   -0.599896350544151957E+01    1
    0.699743270874023438E+00   -0.581395983695983887E+00    0.988350063562393188E+02    0.462582767009735105E-14   -0.154557673661685003E+05   -0.600146350544151552E+01    1
    0.775923073291778564E+00    0.999725580215454102E+00    0.972374647855758667E+02    0.795866250991821245E-15   -0.154016769393923823E+05   -0.600396350544151858E+01    1
    0.436954796314239502E+00    0.970216035842895508E+00    0.985359132289886475E+02    0.259682178497314435E-14   -0.153398667561646143E+05   -0.600646350544151630E+01    1
    0.356795012950897217E+00    0.651758551597595215E+00    0.991766035556793213E+02    0.153620839118957529E-14   -0.152882123733896315E+05   -0.600896350544152469E+01    1
    0.728946983814239502E+00   -0.599877834320068359E+00    0.982056647539138794E+02    0.281556546688079837E-14   -0.151471603579567545E+05   -0.601146350544151886E+01    1
    0.997839331626892090E+00   -0.457164049148559570E-01    0.950392842292785645E+02    0.566394925117492648E-14   -0.149868775389852599E+05   -0.601396350544150859E+01    1
    0.427299797534942627E+00    0.698059797286987305E+00    0.982168525457382202E+02    0.603032588958740234E-14   -0.146731380831766837E+05   -0.601646350544151520E+01    1
    0.438214719295501709E+00    0.944905877113342285E+00    0.976912170648574829E+02    0.253473699092864981E-14   -0.145866609574894464E+05   -0.601896350544151559E+01    1
    0.189044654369354248E+00   -0.954488635063171387E+00    0.507446706295013428E+02    0.805330693721771171E-14   -0.144851760641042893E+05   -0.602146350544152753E+01    1
    0.101955056190490723E+00    0.727329254150390625E+00    0.977094590663909912E+02    0.451280117034912072E-14   -0.141888956292591429E+05   -0.602396350544153325E+01    1
    0.457685291767120361E+00   -0.362390160560607910E+00    0.989026188850402832E+02    0.892136812210083085E-14   -0.141505382244074244E+05   -0.602646350544152298E+01    1
    0.734789252281188965E+00    0.319833755493164062E-01    0.965433597564697266E+02    0.427636861801147489E-14   -0.141089095309966688E+05   -0.602896350544150561E+01    1
    0.835781514644622803E+00    0.153544902801513672E+00    0.955097585916519165E+02    0.500521123409271264E-14   -0.140326502415661180E+05   -0.603146350544150955E+01    1
    0.969623148441314697E+00    0.172113299369812012E+00    0.941139549016952515E+02    0.984771430492401144E-14   -0.140017860973703991E+05   -0.603396350544152682E+01    1
    0.443565607070922852E+00   -0.912232398986816406E-01    0.984185755252838135E+02    0.975865185260772703E-14   -0.139609105683383659E+05   -0.603646350544153165E+01    1
    0.104701399803161621E+00    0.285385966300964355E+00    0.985124558210372925E+02    0.124028921127319348E-15   -0.138853467416309850E+05   -0.603896350544152227E+01    1
    0.241230905055999756E+00    0.688490033149719238E+00    0.975363343954086304E+02    0.347729980945587171E-14   -0.138665916564475210E+05   -0.604146350544151556E+01    1
    0.794199943542480469E+00   -0.554666161537170410E+00    0.959574371576309204E+02    0.114340722560882577E-14   -0.138511615391132855E+05   -0.604396350544152039E+01    1
    0.989707529544830322E+00   -0.837249875068664551E+00    0.933230489492416382E+02    0.665853142738342281E-14   -0.135446986579709228E+05   -0.604646350544152966E+01    1
    0.860769689083099365E+00   -0.725190877914428711E+00    0.948704063892364502E+02    0.356851041316986085E-14   -0.135176651435217427E+05   -0.604896350544152206E+01    1
    0.268849492073059082E+00   -0.455143570899963379E+00    0.504932701587677002E+02    0.131815016269683845E-14   -0.135088057294650407E+05   -0.605146350544152156E+01    1
    0.843310773372650146E+00    0.541972637176513672E+00    0.945050954818725586E+02    0.596172809600830041E-15   -0.133965909883674012E+05   -0.605396350544152995E+01    1
    0.125460624694824219E-01   -0.177372694015502930E-01    0.510529547929763794E+02    0.486593544483184835E-14   -0.132989802542037378E+05   -0.605646350544151790E+01    1
    0.707054495811462402E+00   -0.190581679344177246E+00    0.958911210298538208E+02    0.247925996780395519E-14   -0.132883028960515458E+05   -0.605896350544151829E+01    1
    0.854648828506469727E+00   -0.591580748558044434E+00    0.944392055273056030E+02    0.965771436691284146E-14   -0.131523903455574909E+05   -0.606146350544153112E+01    1
    0.502203702926635742E+00   -0.682673573493957520E+00    0.505803048610687256E+02    0.834889173507690482E-14   -0.128941855549664579E+05   -0.606396350544153950E+01    1
    0.897519588470458984E-01   -0.934524059295654297E+00    0.996660262346267700E+02    0.220533907413482649E-14   -0.128811381391652103E+05   -0.606646350544153368E+01    1
    0.243593215942382812E+00   -0.844883561134338379E+00    0.989888757467269897E+02    0.711962938308715765E-14   -0.127949369504863753E+05   -0.606896350544153407E+01    1
    0.718960165977478027E-01   -0.303168296813964844E+00    0.984304308891296387E+02    0.886058151721954361E-14   -0.127681159219523688E+05   -0.607146350544153712E+01    1
    0.232218801975250244E+00    0.988332867622375488E+00    0.953861534595489502E+02    0.329293787479400653E-14   -0.126805642589221879E+05   -0.607396350544151886E+01    1
    0.201249122619628906E-01    0.383563280105590820E+00    0.509010106325149536E+02    0.584451138973236053E-14   -0.124242285334448188E+05   -0.607646350544150149E+01    1
    0.772842168807983398E-01    0.253180861473083496E+00    0.967463999986648560E+02    0.477489233016967781E-14   -0.124156694809834098E+05   -0.607896350544150277E+01    1
    0.146942853927612305E+00    0.528998732566833496E+00    0.504642963409423828E+02    0.787402629852294922E-14   -0.123548693633742550E+05   -0.608146350544151737E+01    1
    0.896555244922637939E+00   -0.549755334854125977E+00    0.514202773571014404E+02    0.404975473880767847E-14   -0.121153092996763098E+05   -0.608396350544153197E+01    1
    0.870936036109924316E+00    0.554111719131469727E+00    0.925497055053710938E+02    0.872082173824310269E-14   -0.120777651714755011E+05   -0.608646350544153236E+01    1
    0.744840145111083984E+00    0.143025636672973633E+00    0.937898993492126465E+02    0.462871491909027075E-14   -0.120444921425161356E+05   -0.608896350544152032E+01    1
    0.706225156784057617E+00   -0.803011536598205566E+00    0.945954144001007080E+02    0.546334326267242443E-14   -0.119912392194472231E+05   -0.609146350544151804E+01    1
    0.639242470264434814E+00   -0.385659933090209961E+00    0.510721504688262939E+02    0.208900332450866707E-14   -0.119359257705315267E+05   -0.609396350544151844E+01    1
    0.696108758449554443E+00   -0.546859979629516602E+00    0.512136161327362061E+02    0.348592400550842265E-15   -0.118740979880010455E+05   -0.609646350544151083E+01    1
    0.831640303134918213E+00   -0.889403820037841797E+00    0.930799901485443115E+02    0.124069511890411376E-14   -0.118432693784751518E+05   -0.609896350544150234E+01    1
    0.324936449527740479E+00    0.287228226661682129E+00    0.508622080087661743E+02    0.812265872955322268E-14   -0.117701369867336925E+05   -0.610146350544149918E+01    1
    0.397274076938629150E+00    0.187713742256164551E+00    0.954705417156219482E+02    0.485267102718353290E-14   -0.117371225912496921E+05   -0.610396350544150579E+01    1
    0.442439019680023193E+00   -0.990269541740417480E+00    0.516260355710983276E+02    0.768536090850830085E-14   -0.117336085187197987E+05   -0.610646350544152394E+01    1
    0.644827783107757568E+00    0.864206433296203613E+00    0.935000091791152954E+02    0.301357626914978015E-14   -0.117002231193290281E+05   -0.610896350544153233E+01    1
    0.449639260768890381E+00    0.232240080833435059E+00    0.509336292743682861E+02    0.387469112873077373E-14   -0.116325075599300253E+05   -0.611146350544151318E+01    1
    0.873494148254394531E+00   -0.400125980377197266E-02    0.516769587993621826E+02    0.140815198421478270E-14   -0.116040200141587738E+05   -0.611396350544150202E+01    1
    0.288713157176971436E+00    0.449813485145568848E+00    0.951490640640258789E+02    0.241347312927246078E-14   -0.115918570114616978E+05   -0.611646350544151840E+01    1
    0.222148239612579346E+00    0.416467189788818359E-01    0.960145205259323120E+02    0.822577655315399207E-14   -0.115768491405481745E+05   -0.611896350544151613E+01    1
    0.246729254722595215E-01   -0.397631287574768066E+00    0.969876676797866821E+02    0.174142420291900627E-14   -0.115559175694617570E+05   -0.612146350544151030E+01    1
    0.256618142127990723E+00   -0.352031469345092773E+00    0.517835736274719238E+02    0.401166081428527865E-14   -0.114790090387337550E+05   -0.612396350544150803E+01    1
    0.224928438663482666E+00   -0.404218912124633789E+00    0.519697695970535278E+02    0.880588412284851073E-14   -0.114420881336992679E+05   -0.612646350544151108E+01    1
    0.796978354454040527E+00    0.503623366355895996E+00    0.515009552240371704E+02    0.348968923091888436E-14   -0.114095153699349685E+05   -0.612896350544151858E+01    1
    0.819371402263641357E+00    0.131618976593017578E-02    0.922938913106918335E+02    0.427317619323730494E-14   -0.113788002516428405E+05   -0.613146350544150476E+01    1
    0.707822144031524658E+00   -0.520802497863769531E+00    0.516012579202651978E+02    0.277715265750884992E-14   -0.113441584527100986E+05   -0.613396350544150160E+01    1
    0.811027407646179199E+00   -0.477989792823791504E+00    0.924870222806930542E+02    0.825170755386352495E-14   -0.113284323754219768E+05   -0.613646350544149932E+01    1
    0.604515612125396729E+00   -0.805558204650878906E+00    0.946119278669357300E+02    0.770365953445434601E-14   -0.112782675996699490E+05   -0.613896350544150327E+01    1
    0.954337537288665771E+00    0.811807394027709961E+00    0.522031456232070923E+02    0.327718257904052716E-16   -0.112690657389865792E+05   -0.614146350544151343E+01    1
    0.285572469234466553E+00    0.454550266265869141E+00    0.946524530649185181E+02    0.418473780155181861E-14   -0.112109024825146389E+05   -0.614396350544152714E+01    1
    0.633929729461669922E+00    0.749338865280151367E+00    0.927751243114471436E+02    0.271414935588836689E-14   -0.110208641901275332E+05   -0.614646350544152309E+01    1
    0.544898390769958496E+00    0.573701739311218262E+00    0.934094697237014771E+02    0.485074520111083977E-16   -0.110194884348271316E+05   -0.614896350544151282E+01    1
    0.783791542053222656E+00   -0.382122993469238281E+00    0.519531935453414917E+02    0.707006394863128652E-14   -0.110004429271764348E+05   -0.615146350544152742E+01    1
    0.156258583068847656E+00    0.947006344795227051E+00    0.931995064020156860E+02    0.706732630729675302E-14   -0.109771351560225194E+05   -0.615396350544151360E+01    1
    0.248442888259887695E+00   -0.878277301788330078E+00    0.527191400527954102E+02    0.302328646183013927E-14   -0.109713789056947098E+05   -0.615646350544150067E+01    1
    0.574757456779479980E+00   -0.593334555625915527E+00    0.942800968885421753E+02    0.748432755470275832E-14   -0.109669322038498212E+05   -0.615896350544150195E+01    1
    0.713922381401062012E-01   -0.538027048110961914E+00    0.962408214807510376E+02    0.503063201904296883E-14   -0.108089824939481859E+05   -0.616146350544151922E+01    1
    0.723702609539031982E+00    0.676791548728942871E+00    0.919862091541290283E+02    0.391657888889312760E-14   -0.108068076817369783E+05   -0.616396350544152849E+01    1
    0.782501518726348877E+00   -0.423796176910400391E+00    0.521599352359771729E+02    0.948905408382415696E-14   -0.107397779570517323E+05   -0.616646350544150668E+01    1
    0.713139235973358154E+00   -0.316362380981445312E+00    0.923208534717559814E+02    0.551920652389526404E-14   -0.105398289390120281E+05   -0.616896350544149996E+01    1
    0.664547383785247803E+00   -0.325882911682128906E+00    0.521023958921432495E+02    0.577787339687347398E-14   -0.105276426480827395E+05   -0.617146350544152167E+01    1
    0.872313976287841797E-02    0.196714520454406738E+00    0.941330134868621826E+02    0.177109599113464355E-14   -0.103896563791000699E+05   -0.617396350544153449E+01    1
    0.215351581573486328E+00   -0.955321073532104492E+00    0.534487217664718628E+02    0.984069049358367921E-14   -0.103439306425123741E+05   -0.617646350544151179E+01    1
    0.381640493869781494E+00   -0.588762164115905762E+00    0.946955919265747070E+02    0.225534737110137953E-14   -0.103103666973219460E+05   -0.617896350544150152E+01    1
    0.987382352352142334E+00   -0.154755830764770508E+00    0.889036059379577637E+02    0.742564857006073020E-14   -0.103101565137615416E+05   -0.618146350544150103E+01    1
    0.323386192321777344E+00    0.421218037605285645E+00    0.517962366342544556E+02    0.749476432800292953E-14   -0.103006497288383835E+05   -0.618396350544151829E+01    1
    0.564429163932800293E+00    0.822273135185241699E+00    0.920782417058944702E+02    0.975875556468963692E-14   -0.102996802749541366E+05   -0.618646350544152934E+01    1
    0.358581542968750000E+00    0.461357712745666504E+00    0.517700493335723877E+02    0.137675940990448001E-14   -0.102670952951588552E+05   -0.618896350544151730E+01    1
    0.959089756011962891E+00    0.768157839775085449E+00    0.890387535095214844E+02    0.221952199935913074E-15   -0.102066189065490307E+05   -0.619146350544153012E+01    1
    0.120465636253356934E+00   -0.849179983139038086E+00    0.958596557378768921E+02    0.483946800231933556E-14   -0.101996755377379723E+05   -0.619396350544153673E+01    1
    0.572136700153350830E+00   -0.647315979003906250E+00    0.932144761085510254E+02    0.655515730381011958E-14   -0.101306350545366004E+05   -0.619646350544151137E+01    1
    0.138385832309722900E+00    0.825977921485900879E+00    0.922866404056549072E+02    0.615796566009521487E-14   -0.100741924185280659E+05   -0.619896350544150465E+01    1
    0.432068824768066406E+00   -0.932591319084167480E+00    0.528275072574615479E+02    0.339310169219970703E-14   -0.100722696155883750E+05   -0.620146350544151748E+01    1
    0.371951758861541748E+00   -0.803488731384277344E+00    0.946713835000991821E+02    0.688066840171813997E-14   -0.100613657054306786E+05   -0.620396350544150987E+01    1
    0.291498303413391113E-01   -0.791820049285888672E+00    0.953840523958206177E+02    0.669443786144256584E-14   -0.100193654118327267E+05   -0.620646350544149783E+01    1
    0.237168431282043457E+00   -0.742670536041259766E+00    0.949101865291595459E+02    0.557579636573791495E-14   -0.983551592420949055E+04   -0.620896350544150710E+01    1
    0.991559982299804688E+00    0.288756132125854492E+00    0.536417007446289062E+02    0.415811419486999500E-14   -0.982989967496209283E+04   -0.621146350544150838E+01    1
    0.812247097492218018E+00   -0.181628823280334473E+00    0.529388099908828735E+02    0.193132698535919196E-14   -0.981336564366583116E+04   -0.621396350544150700E+01    1
    0.303396463394165039E+00    0.526567578315734863E+00    0.926291078329086304E+02    0.950084507465362602E-14   -0.981107093575458566E+04   -0.621646350544150472E+01    1
    0.833320915699005127E+00   -0.214480161666870117E-01    0.898971140384674072E+02    0.259455323219299322E-14   -0.975312013083604324E+04   -0.621896350544153709E+01    1
    0.487389147281646729E+00   -0.540145039558410645E+00    0.932175159454345703E+02    0.457805812358856181E-14   -0.974562739621082619E+04   -0.622146350544152416E+01    1
