Nested Sampling Global Log-Evidence           :   -0.832732763835044310E+01  +/-    0.963647581796828329E-01
Nested Importance Sampling Global Log-Evidence:   -0.876155997508492668E+01  +/-    0.593738368636755262E-01

Dim No.       Mean        Sigma
   1    0.319594386452047852E+00    0.545452592434960831E-01
   2   -0.960797916790889994E+00    0.251690490631896469E+00
   3   -0.245214406766596338E+00    0.137010173007746294E+01
   4    0.701199474790473687E+02    0.946715250002600817E+00
   5    0.504200471249827853E-14    0.287553791131334234E-14

Maximum Likelihood Parameters
Dim No.        Parameter
   1    0.304481753611409833E+00
   2   -0.905865054343581555E+00
   3   -0.261377327835798035E+00
   4    0.701409051963438799E+02
   5    0.667112773885456884E-14

MAP Parameters
Dim No.        Parameter
   1    0.304481753611409833E+00
   2   -0.905865054343581555E+00
   3   -0.261377327835798035E+00
   4    0.701409051963438799E+02
   5    0.667112773885456884E-14
