Nested Sampling Global Log-Evidence           :   -0.796854892374048607E+01  +/-    0.941076439096685813E-01
Nested Importance Sampling Global Log-Evidence:   -0.821149866529771977E+01  +/-    0.116419206496760075E+00

Dim No.       Mean        Sigma
   1    0.332384121125112841E+00    0.751015494797342975E-01
   2   -0.982600789500702620E+00    0.269776005156875609E+00
   3   -0.394783927437591664E+00    0.138957228399844768E+01
   4    0.700780219499248744E+02    0.942223072461153555E+00
   5    0.491818929491299779E-14    0.286380638825370980E-14

Maximum Likelihood Parameters
Dim No.        Parameter
   1    0.307935159052575069E+00
   2   -0.868572395564344957E+00
   3   -0.339829114054858383E+00
   4    0.698369757800915636E+02
   5    0.304375349679432247E-14

MAP Parameters
Dim No.        Parameter
   1    0.307935159052575069E+00
   2   -0.868572395564344957E+00
   3   -0.339829114054858383E+00
   4    0.698369757800915636E+02
   5    0.304375349679432247E-14
