    0.336561517314334924E+00   -0.116237452174860922E+01   -0.246757158448544800E+01    0.733786778406212647E+02    0.797407946895527097E-14   -0.961954313815123108E+01
    0.220468489662302425E+00   -0.264878161704323434E+00   -0.288927469991778674E+01    0.697382194884593360E+02    0.581673223125536460E-14   -0.940558493344901336E+01
    0.361123191619994621E+00   -0.182783766972287109E+01    0.134213991607798810E+01    0.739938784567787167E+02    0.849774531409408923E-14   -0.912800097413817113E+01
    0.511632731789875339E+00   -0.146866967038390395E+01   -0.299829580211119318E+01    0.700048317374101714E+02    0.310309200127791970E-14   -0.772829674689069179E+01
    0.172279188542272033E+00   -0.694262936437030964E+00   -0.498785432543432883E+00    0.717222841921139889E+02    0.745269305541439421E-15   -0.772719092375336558E+01
    0.414198369802506960E+00   -0.100348608235712433E+01   -0.166119721955186073E+01    0.682740434149757789E+02    0.921545495035122788E-14   -0.730646244540586132E+01
    0.367024922067296033E+00   -0.106378215548798449E+01   -0.399150700064148989E+00    0.720561845965031580E+02    0.994827758750952199E-15   -0.724368967975961109E+01
    0.379238120362390130E+00   -0.121401470233825770E+01    0.113170698266300107E+01    0.716542303373569069E+02    0.312759576564091532E-14   -0.719772745766780808E+01
    0.387082420917605641E+00   -0.137208616183914911E+01    0.267177767121552989E+01    0.710347297557630100E+02    0.457924833091916171E-14   -0.709981284687263869E+01
    0.354018907966673402E+00   -0.337145108758292844E+00   -0.220929418052611615E+01    0.672393226503342731E+02    0.642605108174927003E-14   -0.704862412819260520E+01
    0.329879362564288070E+00   -0.175365306241421171E+01    0.273233976795841471E+01    0.737640052294624411E+02    0.834106144827056804E-14   -0.692092611304753191E+01
    0.501079008508139800E+00   -0.134362805251548956E+01   -0.210585453109950960E+01    0.700765199541259847E+02    0.983702517652504218E-14   -0.690151821080230832E+01
    0.174959023627406174E+00   -0.341816716074670568E+00   -0.130984041169168330E+01    0.683164867163614247E+02    0.272351081915140162E-14   -0.689499683356416071E+01
    0.212676735339836748E+00   -0.762873855695304748E+00    0.160231375926948250E+00    0.714430099026423875E+02    0.994743597045193734E-14   -0.689229066870097906E+01
    0.444756978965170913E+00   -0.136549753589887679E+01    0.150997371867749397E+01    0.688326652594034698E+02    0.585112857059525900E-14   -0.680033231451275277E+01
    0.459249133335726589E+00   -0.186265115354400579E+01    0.260594667403010671E+01    0.703830948493414752E+02    0.648244202863032991E-15   -0.677218194326774103E+01
    0.126021342621993576E+00   -0.485442643338568569E+00   -0.830198673403327980E+00    0.697821641563362789E+02    0.352635054801764037E-14   -0.672462094504383678E+01
    0.146368465380256413E+00   -0.803280142268737229E+00    0.141971429325727261E+01    0.702918999894204148E+02    0.630233219453471997E-14   -0.671635572225231936E+01
    0.431125316221971810E+00   -0.137701935321858615E+01    0.221676857724139964E+01    0.700912097251740960E+02    0.101680201103219162E-15   -0.670021642861459732E+01
    0.394805965809420401E+00   -0.125203496372481027E+01    0.147837346293649929E+01    0.684919227509570590E+02    0.399483762913262897E-14   -0.669578137224237846E+01
    0.323223590850830078E+00   -0.779781579971313477E+00    0.716020703315734863E+00    0.689872175455093384E+02    0.881465017795562726E-14   -0.664866080163675655E+01
    0.426491936299380203E+00   -0.137782756351830482E+01    0.179385004692114869E+01    0.688283579579384650E+02    0.713154910858288776E-14   -0.663486142999470019E+01
    0.159227067535273437E+00   -0.739122499170881797E+00    0.122870000015320358E+01    0.693486385641849949E+02    0.831965667546714823E-14   -0.654018000763179597E+01
    0.473150994537646918E+00   -0.120746893162329716E+01   -0.198493463006070003E+01    0.689664409498640651E+02    0.751605257363322498E-14   -0.653264706987401134E+01
    0.409203388954032854E+00   -0.117217714239133830E+01   -0.283710418650465979E+01    0.724442020222525542E+02    0.901748791709581815E-14   -0.648250876836807244E+01
    0.156255200235258074E+00   -0.727019292900220160E+00    0.104636036316015524E+01    0.682952018944903045E+02    0.922976026038245976E-14   -0.640126474355476205E+01
    0.329621604774463284E+00   -0.107426371042460933E+01   -0.102724316717649478E+01    0.699152754337060429E+02    0.704887046921807595E-14   -0.636781598679339300E+01
    0.427478430728354786E+00   -0.144164958203132532E+01    0.180248563994042676E+01    0.711302824915641168E+02    0.239047317000645425E-14   -0.635960992335849173E+01
    0.435812084616184314E+00   -0.993128010145982287E+00    0.191292838735722004E+00    0.684284825564612618E+02    0.629527663792404136E-14   -0.635847206080374239E+01
    0.312973265125688516E+00   -0.115141298371559442E+01    0.171848355179047552E+01    0.686313538689569782E+02    0.495638296829639467E-14   -0.634467445713321609E+01
    0.419262950297618842E+00   -0.950791952622376479E+00   -0.475176124990836168E+00    0.700295656861078868E+02    0.162009467116193237E-14   -0.629648080568384927E+01
    0.112044057430062821E+00   -0.856223859829679412E+00    0.156095332992441271E+01    0.696871403985681184E+02    0.912162366425082376E-14   -0.629629205720839469E+01
    0.258281625619194044E+00   -0.720321367033256887E+00   -0.165032276155549162E+01    0.718244552293092227E+02    0.395879111152592637E-14   -0.626720367360753894E+01
    0.407834317620668962E+00   -0.130389177389274336E+01    0.913546252523510738E+00    0.688578157432553297E+02    0.905120419944239926E-14   -0.624838880491040971E+01
    0.369247863685993216E+00   -0.136460292696060126E+01   -0.153076292626538546E+01    0.720088156566297357E+02    0.710392814331939001E-14   -0.618547968358683065E+01
    0.469718635082244873E+00   -0.145404052734375000E+01    0.685898423194885254E+00    0.703629225492477417E+02    0.123239994049072264E-14   -0.617176757983167423E+01
    0.447973659484518283E+00   -0.180970209536109672E+01   -0.322725548188266043E+00    0.722149860028153370E+02    0.525812396340858949E-14   -0.616317923586106353E+01
    0.227596522144271063E+00   -0.107822365865582781E+01    0.278117083695786782E+01    0.694186560479512593E+02    0.124066821433530741E-14   -0.615916727597774294E+01
    0.251017599771804045E+00   -0.138875333490195296E+01    0.263569319132701452E+01    0.733455054702020988E+02    0.579212984572736499E-14   -0.612428978457480166E+01
    0.266894171053836393E+00   -0.940049107635355208E+00   -0.133912699092180665E+01    0.720635529165872697E+02    0.494581618555797105E-14   -0.608898136999214667E+01
    0.257989901627866947E+00   -0.181844900242204455E+00   -0.287836884097612167E+01    0.670594455511412377E+02    0.478044531900192831E-14   -0.606654866854686503E+01
    0.284866121542616979E+00   -0.519671332630944560E+00   -0.837966640795872131E+00    0.689529267084739672E+02    0.118687892518327513E-14   -0.605234996871063835E+01
    0.315503100698563743E+00   -0.112436551016326636E+01    0.225391335113147218E+01    0.706509269753356648E+02    0.691826762236531022E-14   -0.605055987551238417E+01
    0.453102898041376823E+00   -0.811912663887884856E+00   -0.173141826945090593E+01    0.686663860975165505E+02    0.297081527702845808E-14   -0.599175990807220948E+01
    0.254050712070809037E+00   -0.132022993583070569E+01    0.216441078363752304E+01    0.707705816877157048E+02    0.709499705691890894E-14   -0.598957457542884875E+01
    0.460955314750765288E+00   -0.184546537864410376E+01    0.891834382145653137E+00    0.712156224832045694E+02    0.241713305566324441E-14   -0.592664307337803375E+01
    0.459946203823234034E+00   -0.170438681204282139E+01    0.213126886288040751E+01    0.707745695038810538E+02    0.380975661112925480E-14   -0.588764747742609273E+01
    0.135491415615165062E+00   -0.515842501090557404E+00   -0.151788487406040229E+00    0.684592360758045118E+02    0.794224708649044753E-14   -0.584653140023865081E+01
    0.462533156497718978E+00   -0.135352944105709927E+01   -0.123084694703051012E+01    0.711847847212053750E+02    0.168110260791848496E-14   -0.580972664830548258E+01
    0.418025563475530604E+00   -0.160179841124514111E+01    0.316164355873157721E+00    0.706918160215746809E+02    0.755033695106532125E-14   -0.574285205821759703E+01
    0.169781999022624919E+00   -0.804955813930294362E+00   -0.159550834474623038E+00    0.704842231873457195E+02    0.457111472791975661E-14   -0.574252894516201451E+01
    0.423210368345274701E+00   -0.144913952642534261E+01    0.262509616526306644E+01    0.699365173697251663E+02    0.548252314814089626E-14   -0.569844864986121014E+01
    0.310982267370030263E+00   -0.899376029746168149E+00   -0.227938517197644019E+01    0.722061958410780420E+02    0.932059404806562818E-14   -0.568629320251052839E+01
