    0.509929740645361895E+00   -0.428166856141083407E+00    0.698355650029356241E+02    0.143323902441243902E-14   -0.831242600181017544E+01
    0.526764053567060908E+00   -0.853008618602487223E+00    0.705030992538409009E+02    0.329335721711960500E-14   -0.816085250357343384E+01
    0.442802268207493577E+00   -0.472478036365660659E+00    0.706940505197850655E+02    0.240256093169429846E-14   -0.772142701196925163E+01
    0.257614261977105463E+00   -0.670221416617322596E-02    0.705680201003931700E+02    0.674752099933895848E-14   -0.762499119234709255E+01
    0.445110139516278536E+00   -0.699983354799954993E+00    0.700328763736095254E+02    0.416652508981989396E-14   -0.755079772430240226E+01
    0.428834701730691326E+00   -0.102179438851529580E-01    0.701168588399473549E+02    0.159849061636679338E-14   -0.755006730769482282E+01
    0.297409080174096618E+00   -0.129542497520774735E+00    0.705913070045537410E+02    0.393419726730541248E-14   -0.727468781677107756E+01
    0.254398778413172710E+00    0.182565756552388603E+00    0.694580223738738169E+02    0.894849879701311187E-14   -0.693751042392382100E+01
    0.483090466374648086E+00   -0.276613410566511897E+00    0.700434345238390534E+02    0.219624957922150731E-15   -0.687868865627765302E+01
    0.564283476371680859E-01    0.450663606255175653E+00    0.695114687765453851E+02    0.683192563194366074E-14   -0.681821683641840082E+01
    0.452310481065984427E+00   -0.114577999345478632E+00    0.697217313236760390E+02    0.576297463205571610E-14   -0.665479522248052735E+01
    0.274390453291910863E+00    0.153249026115046316E+00    0.705016074294393036E+02    0.876316083606201823E-15   -0.646770858875011712E+01
    0.354938217390966870E+00   -0.266688957941555782E+00    0.706541976162035610E+02    0.268606733064546253E-14   -0.635042944774821638E+01
    0.945493939058591193E-01    0.493923230723594564E+00    0.695761363986946151E+02    0.654812730021353110E-14   -0.619456978095761990E+01
    0.437929518871722490E+00   -0.599216875051107545E+00    0.706819279403366778E+02    0.880239781745348443E-14   -0.617477715855897991E+01
    0.380196176316586920E+00   -0.473920024292746156E+00    0.705165598020622184E+02    0.756053033897296833E-14   -0.613099099129117064E+01
    0.330288024235265987E+00    0.279195746500660924E+00    0.697381031466672141E+02    0.131284315959155748E-14   -0.566167824146713095E+01
    0.301764210799261579E+00   -0.699586253650679168E-01    0.705661047324970099E+02    0.374216079825288520E-14   -0.563326466700975104E+01
    0.515390172038836414E+00   -0.831273255846477266E+00    0.703294242272496888E+02    0.275102717598541879E-14   -0.562279533678949672E+01
    0.399781214657626671E+00    0.582946171168130522E-01    0.696361671525287562E+02    0.403525713678228345E-14   -0.549975133084259138E+01
    0.325478418405476533E+00   -0.134828930717686757E+00    0.698512881605024631E+02    0.927710621295000973E-14   -0.548334274322060722E+01
    0.294851628163698920E+00    0.909099850488632732E-01    0.704968109766295896E+02    0.769505391854627801E-14   -0.544643076652601632E+01
    0.287235481923202030E+00    0.204262082389950805E+00    0.703395877240412801E+02    0.153393650889315328E-14   -0.537994273770905806E+01
    0.119372246134028373E+00    0.474940479553924266E+00    0.698771400506581131E+02    0.883621605810720217E-14   -0.537076801142367000E+01
    0.306103908527763424E+00   -0.137750208472078639E+00    0.700588538072492071E+02    0.642748521308643004E-14   -0.534353314924399747E+01
    0.444097148748343162E+00   -0.690980080344961278E+00    0.706036276816745243E+02    0.979199732674335208E-14   -0.530544043711630309E+01
    0.433421944758286048E+00   -0.318228761243322888E+00    0.704873849585695496E+02    0.895020913085226057E-15   -0.529789007678310142E+01
    0.500500986590358909E+00   -0.562522558696732178E+00    0.700839681668744703E+02    0.962634840523662929E-14   -0.527211230670935205E+01
    0.227109736015734365E+00    0.158846335865906241E+00    0.704610715957754508E+02    0.926462393342987447E-14   -0.526629038014320283E+01
    0.428630216076014148E+00   -0.605379493006874547E-01    0.700651951479987360E+02    0.634821697521695824E-14   -0.525992956912120935E+01
    0.436923049588971213E+00   -0.714791655538975723E+00    0.704182652588364277E+02    0.768129132872930875E-14   -0.516492352969099144E+01
    0.495661693279007942E+00   -0.579217663342722622E+00    0.700069089402495877E+02    0.868870300756831773E-14   -0.513206629934593028E+01
    0.257017038529474107E+00   -0.855335725276806791E-02    0.702825787924642214E+02    0.866843132857486843E-14   -0.512321472283505397E+01
    0.325919007614232148E+00   -0.898744176236077053E-01    0.697645717108337351E+02    0.874621222929443588E-14   -0.512180305114706336E+01
    0.132381639771182058E+00    0.272776691921759129E+00    0.701759219068022446E+02    0.733287333736025582E-14   -0.507082189601915356E+01
    0.276569853453550507E+00   -0.643953824770956418E-01    0.702256991908807464E+02    0.475956812007805512E-14   -0.505892640126351889E+01
    0.356507542933796051E+00    0.240660963783121407E-01    0.695469170545558484E+02    0.724474226767535219E-14   -0.501582896573821024E+01
    0.160004270904179902E+00    0.456005249281958402E+00    0.696212713142678297E+02    0.706388397396144883E-14   -0.498197852210809700E+01
    0.462476649423532282E+00   -0.511159347808323616E+00    0.698951645210641459E+02    0.404322940041472246E-14   -0.495266533096175010E+01
