Nested Sampling Global Log-Evidence           :   -0.127206426350297761E+02  +/-    0.124361548653144777E+00
Nested Importance Sampling Global Log-Evidence:   -0.116241502871792335E+02  +/-    0.762083472546497886E+00

Dim No.       Mean        Sigma
   1    0.299989255174306135E+00    0.100139686781194133E-02
   2   -0.899919196404967758E+00    0.228085975887510062E+00
   3   -0.193906850478177628E+00    0.131930342245057686E+01
   4    0.700577306513695248E+02    0.960429468606504244E+00
   5    0.497531591349677713E-14    0.287963250402296792E-14

Maximum Likelihood Parameters
Dim No.        Parameter
   1    0.300027882227451748E+00
   2   -0.898839183511098927E+00
   3   -0.911388914527906380E-01
   4    0.699098910042199577E+02
   5    0.392286826543964964E-14

MAP Parameters
Dim No.        Parameter
   1    0.300027882227451748E+00
   2   -0.898839183511098927E+00
   3   -0.911388914527906380E-01
   4    0.699098910042199577E+02
   5    0.392286826543964964E-14
