Nested Sampling Global Log-Evidence           :   -0.104820369322507343E+02  +/-    0.110869426195366202E+00
Nested Importance Sampling Global Log-Evidence:   -0.105623402345846280E+02  +/-    0.325935655752785880E+00

Dim No.       Mean        Sigma
   1    0.300758640513563935E+00    0.100788438717997458E-01
   2   -0.901509527259933718E+00    0.224207833593416755E+00
   3   -0.185300625331070418E+00    0.131396024486429086E+01
   4    0.700475091521627178E+02    0.947086650823325438E+00
   5    0.504909213821605711E-14    0.287702354068193723E-14

Maximum Likelihood Parameters
Dim No.        Parameter
   1    0.298109112706155144E+00
   2   -0.899319948871096786E+00
   3   -0.738919434436811073E-01
   4    0.699676906954568949E+02
   5    0.110401910125290331E-14

MAP Parameters
Dim No.        Parameter
   1    0.298109112706155144E+00
   2   -0.899319948871096786E+00
   3   -0.738919434436811073E-01
   4    0.699676906954568949E+02
   5    0.110401910125290331E-14
