Nested Sampling Global Log-Evidence           :   -0.101177546129114582E+02  +/-    0.108688976291086620E+00
Nested Importance Sampling Global Log-Evidence:   -0.107089246130109075E+02  +/-    0.140163377441311132E+00

Dim No.       Mean        Sigma
   1    0.300354548852990455E+00    0.981495732366981927E-02
   2   -0.906393245683785098E+00    0.228303408057006524E+00
   3   -0.137169344801754134E+00    0.134447818178794298E+01
   4    0.700605389779596095E+02    0.944456166983807410E+00
   5    0.498414831344927760E-14    0.291694709640397631E-14

Maximum Likelihood Parameters
Dim No.        Parameter
   1    0.298810880052743699E+00
   2   -0.901518611498274947E+00
   3   -0.454041510837011053E-01
   4    0.698938606327864136E+02
   5    0.357164666795537368E-14

MAP Parameters
Dim No.        Parameter
   1    0.298810880052743699E+00
   2   -0.901518611498274947E+00
   3   -0.454041510837011053E-01
   4    0.698938606327864136E+02
   5    0.357164666795537368E-14
