    0.113417506217956543E-01    0.189192032814025879E+01    0.163905107975006104E+01    0.937369644641876221E+02    0.788640320301055900E-14   -0.304381841357507510E+07   -0.680239455756296785E+01    1
    0.221552670001983643E+00    0.158122801780700684E+01    0.247599864006042480E+01    0.990542680025100708E+02    0.737229466438293454E-14   -0.276914841434064973E+07   -0.680350566867408979E+01    1
    0.561577081680297852E-02    0.188059020042419434E+01   -0.138406205177307129E+01    0.998526185750961304E+02    0.832099080085754328E-14   -0.264139113452248555E+07   -0.680461677978521973E+01    1
    0.305108785629272461E+00    0.156225538253784180E+01    0.272777938842773438E+01    0.973824739456176758E+02    0.512650847434997549E-14   -0.260350655951290112E+07   -0.680572789089630348E+01    1
    0.131249845027923584E+00    0.195847177505493164E+01    0.141360139846801758E+01    0.847106009721755981E+02    0.169248044490814204E-14   -0.250746345712088468E+07   -0.680683900200740855E+01    1
    0.338531136512756348E+00    0.191529035568237305E+01    0.131733512878417969E+01    0.921119302511215210E+02    0.990933179855346705E-15   -0.248081211175035685E+07   -0.680795011311852338E+01    1
    0.959950685501098633E-01    0.188216662406921387E+01    0.173455274105072021E+01    0.825684070587158203E+02    0.367542028427124006E-14   -0.241775913894355297E+07   -0.680906122422960625E+01    1
    0.373318195343017578E-01    0.191067910194396973E+01    0.163732409477233887E+00    0.858508557081222534E+02    0.959114074707031235E-14   -0.238393385981735261E+07   -0.681017233534073085E+01    1
    0.454407930374145508E-02    0.186356401443481445E+01    0.299740290641784668E+01    0.747132807970046997E+02    0.924242734909057617E-14   -0.231780325757447630E+07   -0.681128344645183681E+01    1
    0.109494388103485107E+00    0.137753939628601074E+01    0.246299600601196289E+01    0.903799086809158325E+02    0.221057355403900146E-14   -0.229279372226904519E+07   -0.681239455756292589E+01    1
    0.370102763175964355E+00    0.185516881942749023E+01   -0.600749731063842773E+00    0.985449939966201782E+02    0.434144735336303706E-15   -0.224715308421898866E+07   -0.681350566867406471E+01    1
    0.401633381843566895E-01    0.163311123847961426E+01    0.670005083084106445E-01    0.901587724685668945E+02    0.345767974853515615E-14   -0.219894132709480682E+07   -0.681461677978517688E+01    1
    0.177627921104431152E+00    0.192154359817504883E+01    0.198452997207641602E+01    0.782517522573471069E+02    0.126106321811676029E-14   -0.219767733932172600E+07   -0.681572789089629616E+01    1
    0.385242104530334473E-01    0.172835803031921387E+01   -0.662314653396606445E+00    0.900142639875411987E+02    0.987652242183685252E-14   -0.215949115941829374E+07   -0.681683900200741277E+01    1
    0.346454024314880371E+00    0.180133104324340820E+01    0.168423414230346680E+00    0.917998790740966797E+02    0.670860886573791486E-14   -0.211112812133312598E+07   -0.681795011311852228E+01    1
    0.180433928966522217E+00    0.146886348724365234E+01    0.138301813602447510E+01    0.897619575262069702E+02    0.492257237434387224E-14   -0.209217866382933222E+07   -0.681906122422967531E+01    1
    0.160106182098388672E+00    0.129672837257385254E+01    0.800692677497863770E+00    0.974342614412307739E+02    0.116331815719604487E-14   -0.208878699039965728E+07   -0.682017233534076972E+01    1
    0.526810288429260254E-01    0.133474731445312500E+01    0.554488778114318848E+00    0.942528069019317627E+02    0.743867456912994460E-14   -0.207379650220594741E+07   -0.682128344645185791E+01    1
    0.265649080276489258E+00    0.139762711524963379E+01    0.200822710990905762E+00    0.990582853555679321E+02    0.118433892726898191E-14   -0.202457057066644542E+07   -0.682239455756299140E+01    1
    0.472913622856140137E+00    0.156176257133483887E+01    0.105676460266113281E+01    0.969372034072875977E+02    0.498749017715454132E-15   -0.202150539617308648E+07   -0.682350566867411423E+01    1
    0.838391184806823730E-01    0.132094192504882812E+01    0.223521673679351807E+01    0.846597015857696533E+02    0.483866989612579307E-14   -0.197264372153132502E+07   -0.682461677978521752E+01    1
