    0.410890989466721812E+00   -0.161788915441314796E+01   -0.140974083314379084E+01    0.711268350214310203E+02    0.745896582173792108E-14   -0.860324903876401237E+01
    0.555408682908360207E+00   -0.108019928445358815E+01   -0.185319383073132560E+01    0.691134230025420493E+02    0.168171121490929978E-14   -0.834126705937183033E+01
    0.469903104568588526E+00   -0.132138525511172755E+01   -0.156053582163078675E+01    0.719250150203789502E+02    0.263926604201610120E-14   -0.675234224996462551E+01
    0.536510676874430992E+00   -0.197590937048099069E+01    0.841258074265294198E-01    0.717327109790348629E+02    0.564756182336674818E-14   -0.643968001159664905E+01
    0.257074153832921259E+00   -0.119871504685565888E+01    0.246817068829607411E+01    0.722224126532464510E+02    0.195487661733626181E-14   -0.641357919013559741E+01
    0.312194264874426808E+00   -0.106496779123572560E+01   -0.102236161098659695E+01    0.727864905991928737E+02    0.856120439152045165E-14   -0.613034962151341922E+01
    0.299693504566698188E+00   -0.136708133832986323E+01    0.139118887303595251E+01    0.733315839252369557E+02    0.637444408708069277E-14   -0.586197475464751427E+01
    0.177937609533484420E+00   -0.102015011325531901E+01    0.202149383443658692E+01    0.691254170717596708E+02    0.378983283149600191E-14   -0.579907271653256728E+01
    0.289768032463855629E+00   -0.660515173037081293E+00   -0.258207324778036940E+01    0.691077566260846226E+02    0.300034513362742622E-14   -0.568832669867171781E+01
    0.253862589832557550E+00   -0.580521507678243731E+00   -0.231376908170611362E+01    0.711540279004823191E+02    0.957991190875777319E-14   -0.548423374545082076E+01
    0.375626657736641778E+00   -0.932100940216593621E+00    0.110111832576198587E+01    0.684075424446205602E+02    0.593773406122319471E-14   -0.544872427815637117E+01
    0.115491963177287618E+00   -0.397231410952312292E+00   -0.447872316067765119E+00    0.682622843201988871E+02    0.538349186238046420E-14   -0.531207708232959419E+01
    0.336050349129666859E+00   -0.862267505047650484E+00    0.825578816409628935E+00    0.693746594418918932E+02    0.520952501734512272E-14   -0.525034803338995992E+01
    0.487639971044115605E+00   -0.191331694430683275E+01   -0.176604615301029799E+01    0.707311221119434634E+02    0.812211796845820597E-14   -0.523892819784324182E+01
