    0.871396064758300781E-02   -0.178424358367919922E+01    0.213131332397460938E+01    0.516897708177566528E+02    0.435355782508850081E-14   -0.385801771923968522E+07   -0.655107999490735882E+01    1
    0.278198719024658203E-01   -0.156102776527404785E+01    0.128947734832763672E+01    0.528528302907943726E+02    0.768188834190368641E-14   -0.239060614414760470E+07   -0.655250856633589773E+01    1
    0.556768178939819336E-01   -0.196894836425781250E+01    0.254406988620758057E+01    0.549729943275451660E+02    0.930565893650054915E-14   -0.186925244761512219E+07   -0.655393713776447129E+01    1
    0.164818763732910156E-01   -0.142988657951354980E+01    0.168900954723358154E+01    0.705122113227844238E+02    0.667020738124847380E-14   -0.142501024320006953E+07   -0.655536570919307060E+01    1
    0.214639604091644287E+00    0.187036681175231934E+01    0.851888895034790039E+00    0.979735910892486572E+02    0.330808758735656755E-15   -0.127307851178085711E+07   -0.655679428062164682E+01    1
    0.742242336273193359E-01    0.168426537513732910E+01    0.142687189579010010E+01    0.894198358058929443E+02    0.998092353343963691E-14   -0.108180105993396183E+07   -0.655822285205021682E+01    1
    0.895008444786071777E-01    0.188325786590576172E+01   -0.426774859428405762E+00    0.843971014022827148E+02    0.158508777618408209E-14   -0.107854213273826544E+07   -0.655965142347877972E+01    1
    0.271572113037109375E+00    0.177168822288513184E+01    0.152796649932861328E+01    0.975781112909317017E+02    0.503815710544586215E-14   -0.107312302307244088E+07   -0.656107999490735327E+01    1
    0.643963813781738281E-01    0.175862693786621094E+01   -0.217877984046936035E+00    0.860420882701873779E+02    0.884618222713470504E-14   -0.106823670796948415E+07   -0.656250856633592417E+01    1
    0.517376661300659180E-01    0.194790244102478027E+01   -0.487911701202392578E+00    0.794763535261154175E+02    0.173390030860900884E-14   -0.106325236310113012E+07   -0.656393713776448617E+01    1
    0.158901214599609375E+00   -0.188345980644226074E+01    0.799869775772094727E+00    0.517479032278060913E+02    0.312817096710205049E-16   -0.102789755198424158E+07   -0.656536570919306950E+01    1
    0.237661004066467285E-01   -0.403356790542602539E+00    0.928387641906738281E-01    0.533306896686553955E+02    0.601121902465820320E-14   -0.101714485873152071E+07   -0.656679428062161907E+01    1
    0.221123635768890381E+00    0.174309349060058594E+01   -0.116049957275390625E+01    0.941700309514999390E+02    0.335434675216674804E-14   -0.101338145117364265E+07   -0.656822285205018463E+01    1
    0.599902868270874023E-02   -0.111925196647644043E+01    0.102474331855773926E+01    0.800171881914138794E+02    0.100394010543823243E-14   -0.100478586042753945E+07   -0.656965142347875553E+01    1
    0.233184695243835449E+00    0.198589086532592773E+01    0.136017394065856934E+01    0.880890071392059326E+02    0.969648897647857708E-14   -0.100043910328716051E+07   -0.657107999490733885E+01    1
    0.835805535316467285E-01    0.133583498001098633E+01   -0.243827748298645020E+01    0.990015119314193726E+02    0.365211665630340537E-14   -0.992948958327988395E+06   -0.657250856633590708E+01    1
    0.445223212242126465E+00    0.187756252288818359E+01    0.221357917785644531E+01    0.972334414720535278E+02    0.942760527133941584E-14   -0.935888800992817152E+06   -0.657393713776447708E+01    1
    0.827569961547851562E-01   -0.117487239837646484E+01    0.222625815868377686E+01    0.577776283025741577E+02    0.835088193416595489E-14   -0.928701399308553664E+06   -0.657536570919306218E+01    1
    0.461896061897277832E-01   -0.173052573204040527E+01    0.186333775520324707E+00    0.741942882537841797E+02    0.242096602916717538E-14   -0.859576319351822487E+06   -0.657679428062162419E+01    1
    0.226628720760345459E+00    0.182007145881652832E+01    0.781595706939697266E-02    0.876020461320877075E+02    0.310436248779296890E-14   -0.856761604758840753E+06   -0.657822285205019153E+01    1
    0.167603015899658203E+00    0.127641892433166504E+01    0.181540310382843018E+01    0.995542138814926147E+02    0.868328988552093451E-14   -0.841023063103443012E+06   -0.657965142347876952E+01    1
    0.432772040367126465E-01   -0.188943958282470703E+01   -0.153526639938354492E+01    0.781587928533554077E+02    0.594241976737976071E-14   -0.832618270028384170E+06   -0.658107999490733775E+01    1
    0.639296174049377441E+00    0.173273420333862305E+01   -0.208407998085021973E+01    0.996804356575012207E+02    0.910272777080535905E-14   -0.831315878427108168E+06   -0.658250856633588111E+01    1
    0.173874437808990479E+00    0.153891420364379883E+01    0.123459577560424805E+01    0.901136845350265503E+02    0.199496269226074232E-14   -0.780365748625641572E+06   -0.658393713776446621E+01    1
    0.119562208652496338E+00   -0.766723871231079102E+00    0.994722247123718262E+00    0.527389913797378540E+02    0.807001650333404565E-14   -0.776063751570094842E+06   -0.658536570919307263E+01    1
    0.220726907253265381E+00   -0.187855887413024902E+01   -0.276262056827545166E+01    0.514474660158157349E+02    0.706722855567932099E-14   -0.765643997620454989E+06   -0.658679428062163019E+01    1
    0.768336057662963867E-01    0.145127296447753906E+01   -0.183463275432586670E+01    0.869062781333923340E+02    0.324530303478240963E-14   -0.752293251496282406E+06   -0.658822285205017089E+01    1
    0.229996323585510254E+00    0.188855814933776855E+01    0.133610844612121582E+01    0.827923119068145752E+02    0.379633545875549353E-14   -0.751063261350088986E+06   -0.658965142347874533E+01    1
    0.979089617729187012E+00    0.132990527153015137E+01    0.180245697498321533E+01    0.987595289945602417E+02    0.622814297676086428E-14   -0.750443080397218931E+06   -0.659107999490733221E+01    1
    0.548013448715209961E+00    0.152093648910522461E+01   -0.899266719818115234E+00    0.981260865926742554E+02    0.777211248874664314E-14   -0.748945726051151520E+06   -0.659250856633591731E+01    1
    0.905991792678833008E+00    0.187014579772949219E+01   -0.289292013645172119E+01    0.980892717838287354E+02    0.427904129028320341E-14   -0.748175987929992029E+06   -0.659393713776448553E+01    1
    0.951996803283691406E+00   -0.790317773818969727E+00    0.289999651908874512E+01    0.997988849878311157E+02    0.713643908500671461E-14   -0.744089638937723939E+06   -0.659536570919305554E+01    1
    0.954880177974700928E+00   -0.321217775344848633E+00   -0.107336747646331787E+01    0.994503170251846313E+02    0.135947346687316890E-14   -0.740858890139788855E+06   -0.659679428062163176E+01    1
    0.899321317672729492E+00    0.189791774749755859E+01   -0.512864828109741211E+00    0.976732403039932251E+02    0.612770915031433078E-14   -0.739943558652119944E+06   -0.659822285205020087E+01    1
    0.757868766784667969E+00    0.158394217491149902E+01   -0.233033537864685059E+01    0.981070250272750854E+02    0.904060542583465510E-14   -0.733821638043160085E+06   -0.659965142347876732E+01    1
    0.779561996459960938E+00    0.158453583717346191E+01   -0.119745898246765137E+01    0.979760259389877319E+02    0.323434233665466295E-14   -0.729185646907391376E+06   -0.660107999490734354E+01    1
    0.127354264259338379E+00    0.144152307510375977E+01    0.862043023109436035E+00    0.890306651592254639E+02    0.888428926467895489E-14   -0.728453237504056422E+06   -0.660250856633590555E+01    1
    0.924401581287384033E+00    0.772939205169677734E+00    0.577742099761962891E+00    0.988022893667221069E+02    0.601072311401367164E-14   -0.723589371780749178E+06   -0.660393713776446933E+01    1
    0.209624171257019043E+00   -0.137330484390258789E+01   -0.788473606109619141E+00    0.511476844549179077E+02    0.593268692493438682E-14   -0.720198707514668815E+06   -0.660536570919304200E+01    1
    0.781362056732177734E-01   -0.144438862800598145E+01    0.771507382392883301E+00    0.661593526601791382E+02    0.877514958381652867E-14   -0.714920848593984148E+06   -0.660679428062161911E+01    1
    0.746911287307739258E+00    0.135054755210876465E+01    0.395527839660644531E+00    0.985620528459548950E+02    0.384385406970977767E-14   -0.711233029509382672E+06   -0.660822285205021487E+01    1
    0.910213947296142578E+00    0.214689970016479492E+00    0.268799328804016113E+01    0.990187436342239380E+02    0.887370467185974092E-14   -0.707953079797380953E+06   -0.660965142347877954E+01    1
    0.881828248500823975E+00   -0.237448215484619141E-01    0.160227942466735840E+01    0.998936742544174194E+02    0.443240940570831336E-14   -0.706227877427421045E+06   -0.661107999490735132E+01    1
    0.294323384761810303E+00    0.139991188049316406E+01    0.229199945926666260E+01    0.947444379329681396E+02    0.411231756210327138E-14   -0.701124911391929607E+06   -0.661250856633593553E+01    1
    0.282992720603942871E-01   -0.133432054519653320E+01    0.258768796920776367E+01    0.799198299646377563E+02    0.862062513828277594E-14   -0.700306354557102663E+06   -0.661393713776448955E+01    1
    0.968986511230468750E+00   -0.172145819664001465E+01    0.201877284049987793E+01    0.975789874792098999E+02    0.817674696445465015E-14   -0.695708675463091931E+06   -0.661536570919304712E+01    1
    0.840853393077850342E+00    0.133061170578002930E+01    0.189257419109344482E+01    0.969348818063735962E+02    0.987692773342132500E-14   -0.678139923229461419E+06   -0.661679428062162867E+01    1
