    0.659441947937011719E-02   -0.152584052085876465E+01   -0.123605525493621826E+01    0.530458211898803711E+02    0.799771249294281000E-14   -0.341926780632939283E+07   -0.655107999490735882E+01    1
    0.182920694351196289E-01   -0.182283186912536621E+01   -0.542815446853637695E+00    0.669252693653106689E+02    0.905658483505249085E-14   -0.196822556588308094E+07   -0.655250856633589773E+01    1
    0.629919767379760742E-02   -0.679224491119384766E+00   -0.141734826564788818E+01    0.523784548044204712E+02    0.402990400791168199E-14   -0.175430335461461311E+07   -0.655393713776447129E+01    1
    0.714443325996398926E-01    0.195904254913330078E+01    0.236674153804779053E+01    0.976056605577468872E+02    0.727133274078369077E-14   -0.174738565227540582E+07   -0.655536570919307060E+01    1
    0.935812592506408691E-01    0.197566223144531250E+01   -0.183643341064453125E+01    0.987753182649612427E+02    0.220937371253967297E-14   -0.174197490717061446E+07   -0.655679428062164682E+01    1
    0.116536617279052734E-01   -0.182977890968322754E+01   -0.211433672904968262E+01    0.773889988660812378E+02    0.215051651000976563E-14   -0.171882598884144588E+07   -0.655822285205021682E+01    1
    0.105929374694824219E+00    0.191545772552490234E+01    0.273121225833892822E+01    0.986011803150177002E+02    0.835101068019866975E-14   -0.161669156662630895E+07   -0.655965142347877972E+01    1
    0.248770713806152344E-01    0.199691247940063477E+01    0.224567162990570068E+01    0.843269824981689453E+02    0.318943798542022698E-14   -0.140728073411588976E+07   -0.656107999490735327E+01    1
    0.102825939655303955E+00    0.181245517730712891E+01   -0.270366096496582031E+01    0.935153454542160034E+02    0.708412647247314446E-14   -0.130444747809373797E+07   -0.656250856633592417E+01    1
    0.108237624168395996E+00    0.165651464462280273E+01    0.893192410469055176E+00    0.989105254411697388E+02    0.875207185745239254E-14   -0.130301571033601579E+07   -0.656393713776448617E+01    1
    0.760394334793090820E-02   -0.179679894447326660E+01    0.170893192291259766E+01    0.932727605104446411E+02    0.293042004108428970E-14   -0.126054869568575383E+07   -0.656536570919306950E+01    1
    0.203495740890502930E+00    0.190325856208801270E+01   -0.124162852764129639E+01    0.938526630401611328E+02    0.765345096588134772E-15   -0.118276019516365370E+07   -0.656679428062161907E+01    1
    0.812789201736450195E-01    0.171877598762512207E+01   -0.186731314659118652E+01    0.905692666769027710E+02    0.396056711673736607E-14   -0.114411147124707745E+07   -0.656822285205018463E+01    1
    0.341781973838806152E-01   -0.464810848236083984E+00    0.242172324657440186E+01    0.511306762695312500E+02    0.280228674411773700E-14   -0.113771990862398641E+07   -0.656965142347875553E+01    1
    0.157472074031829834E+00    0.189177989959716797E+01    0.276371383666992188E+01    0.895224452018737793E+02    0.934555351734161441E-14   -0.111390154153491952E+07   -0.657107999490733885E+01    1
    0.652590394020080566E-01   -0.187137103080749512E+01    0.150746762752532959E+01    0.655168205499649048E+02    0.861700177192688020E-14   -0.104180808591642138E+07   -0.657250856633590708E+01    1
    0.219091773033142090E-01   -0.406460762023925781E+00    0.160459399223327637E+00    0.532545298337936401E+02    0.547128081321716320E-14   -0.104102401169846242E+07   -0.657393713776447708E+01    1
    0.481690168380737305E-01    0.150790381431579590E+01   -0.177103972434997559E+01    0.921547204256057739E+02    0.162395358085632314E-14   -0.103929504220487061E+07   -0.657536570919306218E+01    1
    0.164887309074401855E-01   -0.861350774765014648E+00   -0.101900053024291992E+01    0.652557343244552612E+02    0.754701197147369313E-14   -0.103855500788835133E+07   -0.657679428062162419E+01    1
