    0.265090048313140869E+00    0.194907140731811523E+01    0.147571849822998047E+01    0.959572583436965942E+02    0.972056567668914850E-14   -0.283200940785822878E+07   -0.655107999490735882E+01    1
    0.464913308620452881E+00    0.198542594909667969E+01    0.272107422351837158E+01    0.975681990385055542E+02    0.885988950729370121E-14   -0.281606869144100603E+07   -0.655250856633589773E+01    1
    0.413222312927246094E-01    0.187398910522460938E+01   -0.575365304946899414E+00    0.954919815063476562E+02    0.209654450416564935E-14   -0.259920600747265248E+07   -0.655393713776447129E+01    1
    0.521540045738220215E-01    0.194071912765502930E+01   -0.140251314640045166E+01    0.953309714794158936E+02    0.652913391590118419E-14   -0.247957133541725343E+07   -0.655536570919307060E+01    1
    0.479432761669158936E+00    0.192837834358215332E+01    0.248919081687927246E+01    0.897504150867462158E+02    0.990622282028198203E-14   -0.235305887829477666E+07   -0.655679428062164682E+01    1
    0.232645153999328613E+00    0.176038336753845215E+01    0.286665594577789307E+01    0.808786928653717041E+02    0.649587213993072538E-14   -0.222015468449677480E+07   -0.655822285205021682E+01    1
    0.217405796051025391E+00    0.171275758743286133E+01   -0.425148010253906250E+00    0.929086625576019287E+02    0.171076476573944088E-14   -0.210211697801821725E+07   -0.655965142347877972E+01    1
    0.987300276756286621E-01    0.119840121269226074E+01    0.771401524543762207E+00    0.959709137678146362E+02    0.993937373161315956E-14   -0.196816496125286072E+07   -0.656107999490735327E+01    1
    0.275937914848327637E-01    0.146540760993957520E+01    0.402969717979431152E+00    0.870641648769378662E+02    0.547294437885284414E-14   -0.194633976526507409E+07   -0.656250856633592417E+01    1
    0.220077931880950928E+00    0.164918708801269531E+01   -0.882170677185058594E+00    0.931091248989105225E+02    0.320639252662658697E-14   -0.193054930970163224E+07   -0.656393713776448617E+01    1
    0.355970203876495361E+00    0.168766236305236816E+01    0.240719640254974365E+01    0.806734591722488403E+02    0.420245826244354278E-14   -0.190369990200599213E+07   -0.656536570919306950E+01    1
    0.532174468040466309E+00    0.161716866493225098E+01    0.426463007926940918E+00    0.967675060033798218E+02    0.456951260566711432E-14   -0.186014942543664738E+07   -0.656679428062161907E+01    1
    0.595488548278808594E+00    0.199696111679077148E+01   -0.382607817649841309E+00    0.933716475963592529E+02    0.289796590805053693E-14   -0.185917185769576137E+07   -0.656822285205018463E+01    1
