    0.542022257340402547E+00   -0.746991031219831125E+00    0.706621131604253208E+02    0.403272319256206797E-14   -0.929062910569472677E+01
    0.192443400031574785E+00    0.427010848199239623E+00    0.698598341159534044E+02    0.198728668435783074E-14   -0.801476576697396936E+01
    0.496066902730577186E+00   -0.188576661041648830E+00    0.697726442639680897E+02    0.482932383400890696E-14   -0.793943426101504013E+01
    0.437038621254616455E+00   -0.235541752346409838E-01    0.693564274523135396E+02    0.245816733190141033E-14   -0.772405698098637128E+01
    0.491553706204198859E+00   -0.331321120358564869E+00    0.696711743776058228E+02    0.845393338674992608E-14   -0.752706708482918252E+01
    0.146656324505210572E+00    0.235059048876230081E+00    0.698079097993438324E+02    0.227229193960860147E-15   -0.742708802517558908E+01
    0.514240247787002835E+00   -0.776154335038703569E+00    0.702029267707543170E+02    0.527415786150642544E-14   -0.718219302274332261E+01
    0.397097162542435267E+00   -0.645789579496283128E+00    0.714084452714188274E+02    0.852802423570934620E-14   -0.712899606632018390E+01
    0.420818977337909184E+00    0.994319487528845247E-01    0.696304787010937787E+02    0.793891030848260337E-14   -0.676465914623883080E+01
    0.546009839895512217E+00   -0.828123862114682807E+00    0.703085952283513080E+02    0.553969658785605542E-14   -0.674413276663425965E+01
    0.121435250278348061E+00    0.474167052883331275E+00    0.698165044000030548E+02    0.222591064611571102E-14   -0.670652544550115159E+01
    0.193564447107662602E+00    0.245477754499150214E+00    0.704606590108108435E+02    0.744563059972819358E-15   -0.639789243383163075E+01
    0.162614163625160180E+00    0.414492487277297483E+00    0.690887123736650324E+02    0.134749018572930752E-14   -0.589656091441570229E+01
    0.436590305511604881E+00   -0.691213664447041243E-01    0.695148564956635511E+02    0.261819891422759318E-14   -0.579051491242764804E+01
    0.301384519143585938E+00    0.821961673946445259E-01    0.705309054563806086E+02    0.425027898052320913E-14   -0.569011939736784189E+01
    0.227685897154650430E+00    0.411653435393921630E-01    0.703817615163388268E+02    0.614998560651000320E-14   -0.559758722989176238E+01
    0.603599294543190196E-01    0.388093726945486495E+00    0.694909711634160630E+02    0.903034250575200638E-14   -0.557556106301587029E+01
    0.450923734861504166E+00   -0.866983985623590914E+00    0.714138771828298076E+02    0.838750030487771774E-14   -0.554614085247778199E+01
    0.270109883942502293E+00    0.202471969559701037E-01    0.707333409004165219E+02    0.278077440105142696E-14   -0.551451317942421060E+01
    0.282476812889631557E+00    0.612908724276244321E-01    0.697288763303498484E+02    0.470490807041526005E-15   -0.538420138390035330E+01
    0.402355544793920605E+00    0.632726574852850998E-01    0.694147485623276168E+02    0.903712040077087126E-14   -0.534452057462597629E+01
    0.388802381454710425E-01    0.356641155809809263E+00    0.702187066531562039E+02    0.747614283328173425E-14   -0.522423404437725125E+01
    0.411231042730692553E+00   -0.514519941824974958E+00    0.704894205704945875E+02    0.114808199770237452E-14   -0.513341434254258733E+01
    0.527447301026534920E+00   -0.864026054801339427E+00    0.704925943505710109E+02    0.398945485639360649E-14   -0.506863652021617739E+01
    0.500360941160070127E+00   -0.792034657843997181E+00    0.709609409871877119E+02    0.412847406587446007E-14   -0.502794839758070822E+01
    0.272266386207212552E+00   -0.739246746557873369E-01    0.706206525958074849E+02    0.472463423682405196E-14   -0.488965699083292726E+01
