Nested Sampling Global Log-Evidence           :   -0.852748893114797113E+01  +/-    0.132727620181889605E+00
Nested Importance Sampling Global Log-Evidence:   -0.727907683702737351E+01  +/-    0.505356283221398694E+00

Dim No.       Mean        Sigma
   1    0.309427227944522654E+00    0.738615746187685357E-01
   2    0.411033726971019656E-01    0.216356118829083732E+00
   3    0.700176100818979563E+02    0.179351012632889273E+00
   4    0.516923197453687655E-14    0.286285354950747126E-14

Maximum Likelihood Parameters
Dim No.        Parameter
   1    0.296905793800879114E+00
   2    0.105173435396606063E+00
   3    0.700019399700787233E+02
   4    0.421690181891228862E-15

MAP Parameters
Dim No.        Parameter
   1    0.296905793800879114E+00
   2    0.105173435396606063E+00
   3    0.700019399700787233E+02
   4    0.421690181891228862E-15
