    0.313452082382514929E+00    0.149560432902261398E+00    0.691042571783645201E+02    0.909909244122178231E-15   -0.108582253791665639E+02
    0.307256838776758356E+00    0.192001233626338974E+00    0.688061217300107728E+02    0.896085823397789887E-13   -0.850207043695110443E+01
    0.318271630756870982E+00   -0.687354833170988055E-01    0.710059785024120060E+02    0.229981904054278054E-16   -0.741809544132298004E+01
    0.303777104464861947E+00   -0.559484718991533625E-01    0.714633174305497647E+02    0.595488727796827268E-13   -0.736717717663618021E+01
    0.305033481782383598E+00    0.315683675106093742E-01    0.706624625786055276E+02    0.208583136484475861E-13   -0.720162134250519248E+01
    0.300493818302454418E+00   -0.333115497162123075E-01    0.713988293961728715E+02    0.816949479513426104E-14   -0.704293579226129918E+01
    0.304642695617920900E+00    0.182235377408077770E+00    0.690263788090232850E+02    0.356604905719654356E-14   -0.700976823582061037E+01
    0.292791715274077491E+00    0.237498136652832537E+00    0.687350841176689755E+02    0.967776583041173624E-13   -0.690637409383440026E+01
    0.309785430193812161E+00    0.778568972524926184E-01    0.699991864039932778E+02    0.288464988912923962E-13   -0.674653354321345233E+01
    0.293965239648180998E+00    0.197311285692515159E+00    0.690341178611948294E+02    0.687947074096089767E-13   -0.674313726109786860E+01
    0.299290394902367973E+00    0.801734298518637645E-01    0.703771720169596051E+02    0.569672427807527912E-13   -0.662006842920391847E+01
    0.303546557451897070E+00    0.138810730083231970E-01    0.708819132333754567E+02    0.915751991959942457E-13   -0.651423455304734844E+01
    0.298973307652045717E+00    0.211199725913457426E+00    0.687811557362397394E+02    0.740629984991667879E-13   -0.626243400414649454E+01
    0.312725791552426968E+00    0.852895420847555874E-01    0.695949396564458453E+02    0.987818144380407642E-13   -0.625739026395740439E+01
    0.311656635692273531E+00    0.161965316169384033E-01    0.705342878161517319E+02    0.301815911886671812E-13   -0.623054415289711816E+01
    0.302435317034201900E+00    0.456442926208729394E-01    0.706097508937630209E+02    0.785143072110720152E-13   -0.620679968564712148E+01
    0.290485114921348264E+00    0.192987993667062485E+00    0.694032973605413019E+02    0.644013987180176078E-13   -0.603446351182523966E+01
    0.299649921800463404E+00    0.208047064346254473E+00    0.688028269778804145E+02    0.883620520252998277E-13   -0.599053770565634292E+01
    0.283141161153922016E+00    0.142599909903176558E+00    0.700704618231006719E+02    0.683852359795112238E-13   -0.584569543638257372E+01
    0.289060493789693840E+00    0.599770746969382484E-01    0.708721140129779030E+02    0.398382309593633138E-13   -0.576240650089231821E+01
    0.302123687330127177E+00    0.700086177567214030E-01    0.703675922788500543E+02    0.965929825525515638E-13   -0.564478387295089590E+01
    0.293527455070898280E+00    0.562136119272836909E-01    0.708024558835029865E+02    0.351570554121348377E-13   -0.562027963447346313E+01
    0.282788857121619663E+00    0.122821720546580082E+00    0.703724624102053724E+02    0.707507335831271317E-13   -0.561921160994497981E+01
    0.281676626885053738E+00    0.206276963516718703E+00    0.693925113191888556E+02    0.403490372483630579E-13   -0.560643638403640932E+01
    0.307698299193831792E+00    0.591593296150844106E-01    0.700227993362590269E+02    0.718479960549673095E-13   -0.559171839078445654E+01
    0.307661615284699708E+00    0.162146912344961314E+00    0.690316216478847906E+02    0.269463802428723875E-13   -0.554805258771400478E+01
    0.299295289121449259E+00    0.174951688944320227E+00    0.693056886389391025E+02    0.317264734418613756E-13   -0.551096733729847710E+01
    0.317633003255398727E+00   -0.269341721212870144E-01    0.705803115777897148E+02    0.459226759584348173E-13   -0.547336204528727244E+01
    0.287722112590128698E+00    0.158948634217772555E+00    0.698863886519013278E+02    0.735123372318742746E-14   -0.541637883305149437E+01
    0.286316033281060311E+00    0.112907706683596454E+00    0.704303811368057495E+02    0.652485798309514654E-13   -0.540332862178593309E+01
    0.309102693359794012E+00   -0.488631088237678757E-01    0.711455536575188319E+02    0.725215111726900732E-13   -0.537580407846314579E+01
    0.314369861626515701E+00   -0.733089890872518080E-02    0.706231784375244303E+02    0.743847714808643645E-13   -0.536133405207973013E+01
    0.306094445599118581E+00    0.155912976463967345E+00    0.691194431549100443E+02    0.527845547212360225E-13   -0.533305240103919687E+01
    0.311431693109742447E+00    0.926493243860547766E-01    0.697521336705134019E+02    0.610498076554500798E-13   -0.531564942940931129E+01
    0.298957101653904767E+00   -0.855785071789688656E-02    0.711740774887521752E+02    0.644818650473376170E-13   -0.530176674781242774E+01
    0.285286581431246744E+00    0.124927602323206655E+00    0.703266740547836093E+02    0.605261901741501450E-13   -0.524113113218544946E+01
    0.302419944324276990E+00    0.147679871919173533E+00    0.693003659307289581E+02    0.661373645580113297E-13   -0.519202602919906919E+01
    0.314282595665871745E+00   -0.136793086027571231E-01    0.706809044814432923E+02    0.436553685790162884E-13   -0.519096764089356011E+01
    0.288637853929490484E+00    0.206955601793927635E+00    0.692726660351660541E+02    0.441417204786905679E-13   -0.518125001781971939E+01
    0.304667642905591562E+00    0.169811014669070504E+00    0.690348767810501158E+02    0.663569600120199673E-13   -0.509682248179615183E+01
    0.288536585621855912E+00    0.117563377344573894E+00    0.701357043037767482E+02    0.114948887514608887E-13   -0.508044711598064147E+01
    0.315327272440718509E+00   -0.386149018336460204E-01    0.707929491534819846E+02    0.423955524681019521E-13   -0.507202109875269791E+01
    0.306563892639642899E+00    0.168407420853422030E+00    0.690524640292973686E+02    0.906248255425987558E-13   -0.503185151418925258E+01
    0.302409101980059269E+00    0.576185650424011486E-01    0.702403759930230933E+02    0.421296602064902149E-13   -0.502145780991513480E+01
