    0.172398090362548828E-01    0.193367838859558105E+01    0.277110421657562256E+01    0.927048176527023315E+02    0.116080880165100092E-14   -0.324968200492526079E+07   -0.655107999490735882E+01    1
    0.477862954139709473E-01    0.189194822311401367E+01    0.752882122993469238E+00    0.972219735383987427E+02    0.810050964355468733E-14   -0.297955721009891573E+07   -0.655250856633589773E+01    1
    0.103535890579223633E+00    0.136879730224609375E+01    0.203649795055389404E+01    0.969833970069885254E+02    0.463568747043609637E-14   -0.248120122920530709E+07   -0.655393713776447129E+01    1
    0.240871727466583252E+00    0.166054964065551758E+01    0.204886901378631592E+01    0.913043648004531860E+02    0.760519564151763960E-14   -0.242747243617422180E+07   -0.655536570919307060E+01    1
    0.316043734550476074E+00    0.169977355003356934E+01    0.911467194557189941E+00    0.973749190568923950E+02    0.502208888530731233E-14   -0.240538007306264201E+07   -0.655679428062164682E+01    1
    0.507427752017974854E+00    0.177513599395751953E+01    0.181590592861175537E+01    0.981146305799484253E+02    0.263946056365966813E-14   -0.237351179405158060E+07   -0.655822285205021682E+01    1
    0.323182463645935059E+00    0.184803557395935059E+01    0.228734171390533447E+01    0.868962258100509644E+02    0.652620792388916056E-15   -0.236837201637490513E+07   -0.655965142347877972E+01    1
    0.353420197963714600E+00    0.173435497283935547E+01    0.298197484016418457E+01    0.868660956621170044E+02    0.176387906074523921E-14   -0.231377858491282864E+07   -0.656107999490735327E+01    1
    0.385533988475799561E+00    0.150713658332824707E+01    0.290721130371093750E+01    0.936595648527145386E+02    0.197901725769042950E-14   -0.230042570896242233E+07   -0.656250856633592417E+01    1
    0.147008180618286133E+00    0.131939077377319336E+01    0.140281426906585693E+01    0.983206957578659058E+02    0.521344721317291221E-14   -0.229287476570309745E+07   -0.656393713776448617E+01    1
    0.530446112155914307E+00    0.166340827941894531E+01    0.220486021041870117E+01    0.981507062911987305E+02    0.295780479907989511E-14   -0.228164820761796413E+07   -0.656536570919306950E+01    1
    0.287541210651397705E+00    0.196278619766235352E+01    0.192825901508331299E+01    0.818068295717239380E+02    0.764841735363006517E-14   -0.225326234422330186E+07   -0.656679428062161907E+01    1
    0.108239054679870605E-01    0.156064629554748535E+01    0.820992708206176758E+00    0.874160200357437134E+02    0.177100658416748056E-14   -0.217898278984902613E+07   -0.656822285205018463E+01    1
    0.376842617988586426E-01    0.176491785049438477E+01    0.275406253337860107E+01    0.742900997400283813E+02    0.124419927597045887E-15   -0.212024913558091829E+07   -0.656965142347875553E+01    1
    0.273445844650268555E-01    0.176790118217468262E+01   -0.286705005168914795E+01    0.974856168031692505E+02    0.290058553218841540E-14   -0.197818668850795971E+07   -0.657107999490733885E+01    1
    0.387492179870605469E+00    0.179811620712280273E+01    0.118139541149139404E+01    0.854406893253326416E+02    0.703438639640808138E-14   -0.197342200853370968E+07   -0.657250856633590708E+01    1
