    0.329722282218571805E+00   -0.114529047329210498E+01    0.123722831926628896E+01    0.688399600389963382E+02    0.909846859240603046E-14   -0.104040393963589253E+02
    0.298323449021308751E+00   -0.991159309417940948E+00    0.172900877996888358E+01    0.676298441740729857E+02    0.356444550336584366E-14   -0.890281542329339715E+01
    0.288224600713743451E+00   -0.476072614835574948E+00   -0.628137010945192920E+00    0.680975083280445546E+02    0.228521712981517286E-14   -0.884632571465425777E+01
    0.317135754119885538E+00   -0.159582399696584765E+01    0.212879827819580214E+01    0.738158476872933846E+02    0.772597695216652042E-14   -0.881624365890453809E+01
    0.299206246788735364E+00   -0.105559531333640577E+01   -0.106606814568165209E+01    0.731245454257676926E+02    0.934935345068393188E-14   -0.786771269226002445E+01
    0.308227865149653502E+00   -0.112958849834759012E+01    0.976577570950438734E+00    0.725323757221462415E+02    0.647314184177388960E-15   -0.766938717901695099E+01
    0.327663544886353575E+00   -0.766018795337677805E+00   -0.977019531069499791E+00    0.704438856397721622E+02    0.810522032935526747E-14   -0.746596250610608880E+01
    0.310962528009958938E+00   -0.115349707706055815E+01    0.124921373046350759E+00    0.729923563381474878E+02    0.310742363790678051E-14   -0.740414879768341105E+01
    0.296402214283705612E+00   -0.972504582333847400E+00   -0.213884093236808059E+01    0.717023260481477394E+02    0.861688741075625645E-14   -0.737315132914711047E+01
    0.307269811025880857E+00   -0.989108239144780299E+00   -0.189048389011843443E+01    0.707720256190929433E+02    0.158140558421138897E-14   -0.737159254445852774E+01
    0.303466069890527379E+00   -0.773052433393841110E+00   -0.236555453422826911E+00    0.709119632135477787E+02    0.860826544450579894E-14   -0.731260691477238911E+01
    0.319938860549889958E+00   -0.108101470844796976E+01   -0.846024553730380990E+00    0.703404254245369458E+02    0.141630432848478789E-14   -0.729344981352247768E+01
    0.322194234686702830E+00   -0.757872541539198918E+00   -0.282040794369068415E+01    0.697110709892279488E+02    0.574259134275941992E-15   -0.722144130806853290E+01
    0.322552125798547751E+00   -0.133806859286726665E+01    0.375723469864092330E+00    0.723298422213985646E+02    0.501096425708873930E-14   -0.700538637943103115E+01
    0.302494369519665740E+00   -0.147902849367562816E+01    0.109725623869261835E+01    0.728463656358079277E+02    0.702739673593082546E-14   -0.699094250795419914E+01
    0.296204382591693238E+00   -0.664446152705640225E+00   -0.296674446537459779E+00    0.699265958483670005E+02    0.993153420338538387E-14   -0.699037021020816862E+01
    0.283844514947357407E+00   -0.937733892954267345E+00    0.738825425566608907E+00    0.713686145106208443E+02    0.701844469618759958E-15   -0.696467090844393244E+01
    0.326818693873238753E+00   -0.134523988444153675E+01    0.153792092964013083E+01    0.721779151608444920E+02    0.603180618711123277E-14   -0.694563048469257716E+01
    0.286306538914792019E+00   -0.114081568637700359E+01    0.227706387284403178E-01    0.729401822627017964E+02    0.894912569893556978E-14   -0.690137893768924826E+01
    0.328870707549566765E+00   -0.841281464664457967E+00   -0.186615405706818382E+01    0.710041701257093933E+02    0.676033517418466315E-14   -0.683246162672345214E+01
    0.270646828384196125E+00   -0.115899711931391636E+01    0.191654596139277089E+01    0.701722823257361057E+02    0.216970817567565960E-14   -0.680397138484009112E+01
    0.292249586918929383E+00   -0.139578180583866618E+01    0.209318912977539107E+01    0.733748214474689462E+02    0.614940276268943232E-14   -0.673215119417033758E+01
    0.301720845701554941E+00   -0.987819370121064022E+00    0.204877485579085672E+01    0.682412134738930405E+02    0.412933851247320963E-15   -0.665199063567940652E+01
    0.327145023622239184E+00   -0.143591889996897693E+01    0.182008195112450633E+01    0.717923482411334675E+02    0.723035925875687467E-14   -0.663506999126442487E+01
    0.326293532030752398E+00   -0.149417775761452543E+01    0.240384430416798267E+01    0.720469827176575848E+02    0.418175826285328529E-14   -0.662826820723869048E+01
    0.276731467818582766E+00   -0.136888111958041891E+01    0.204003709013878520E+01    0.725611664701733901E+02    0.530437169769066289E-14   -0.659471580239919586E+01
    0.290218433463895364E+00   -0.105067267709771239E+01   -0.498388464597247172E+00    0.727715979590574022E+02    0.756163552476878128E-14   -0.655211050454912858E+01
    0.313315621283869250E+00   -0.156908239162642094E+01    0.191247380788168009E+01    0.731054480431404130E+02    0.632504527727414100E-15   -0.653621380115758122E+01
